ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-72203,Processing of Capped Intron-Containing Pre-mRNA,157/2848,228/8828,2.0914140853177607e-30,2.1186024684268916e-27,1.3186916180056196e-27,20643/70579/108989/13211/71713/19386/67500/67332/66420/69736/103468/66118/67465/67178/107829/78372/193116/59013/20020/192159/110809/67480/20624/72047/445007/192170/54451/20384/66354/51786/218210/73666/77134/15387/67285/72198/15381/56335/54196/71844/68705/22380/17749/67959/20826/74351/223921/18521/15382/20462/68092/69823/60532/386612/75956/19826/20630/20383/68816/76936/53817/69192/71702/98053/225027/225160/69241/74320/66810/27366/20227/53319/67710/28000/76479/227720/56194/229279/69482/98985/59015/228410/11834/320632/20638/20639/66877/56488/66642/67996/67337/68879/53317/94315/66511/70767/107701/60365/68183/67225/210529/13684/69207/70052/17149/230596/22608/66101/68592/51796/14105/74326/20492/13204/66899/231329/11991/54723/76167/83701/231889/54188/76522/53379/68011/66618/57905/54563/67678/110379/98758/22185/107686/232989/53607/15388/69920/233073/20637/68981/74737/70233/233908/66491/67439/70616/50783/19656/68278/68219/20021/64340/234865/66070/15481/67958/83486,157
R-MMU-72172,mRNA Splicing,126/2848,178/8828,2.3152496034236553e-26,1.0195842740802569e-23,6.346245962218256e-24,20643/13211/71713/67500/67332/66420/67465/67178/78372/193116/59013/20020/192159/110809/67480/20624/72047/192170/54451/20384/66354/51786/77134/15387/67285/72198/15381/54196/68705/22380/17749/67959/20826/74351/18521/15382/20462/68092/75956/19826/20630/20383/68816/76936/69192/71702/98053/225027/69241/74320/66810/27366/20227/67710/28000/76479/56194/229279/98985/228410/11834/320632/20638/20639/66877/66642/67996/67337/68879/53317/94315/70767/107701/60365/68183/67225/69207/70052/17149/230596/22608/66101/68592/51796/14105/74326/13204/66899/231329/11991/54723/76167/83701/231889/54188/76522/53379/68011/66618/57905/67678/98758/22185/107686/232989/53607/15388/69920/233073/20637/68981/74737/70233/233908/66491/67439/70616/50783/19656/68219/20021/64340/66070/15481/67958/83486,126
R-MMU-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,124/2848,175/8828,5.032498884897616e-26,1.0195842740802569e-23,6.346245962218256e-24,19989/114641/73674/55989/57750/17975/353258/56200/110816/20054/52705/27370/64934/66249/57316/78294/80886/75273/104662/216987/78394/217109/19921/19942/56095/68979/67671/104318/20115/20090/73736/217995/208366/71340/66475/105372/72198/66480/20088/67281/109075/26961/20826/74778/57808/68193/67045/213773/16898/54127/57315/20084/224823/66878/225348/20044/59028/18572/227715/269261/67134/24128/66481/68028/50911/69639/20091/57294/269470/68436/67427/269536/20104/20116/67205/67025/50912/19934/75416/20005/65961/100503670/11837/19988/208144/213895/14791/67755/76846/19943/20103/20085/14113/20055/27207/22121/19899/67973/20068/27050/26451/68052/267019/67186/67276/234374/22186/76808/21771/66164/68533/75617/102462/56040/67891/67941/19944/27966/16785/67115/66446/67248/110954/20102,124
R-MMU-72312,rRNA processing,124/2848,175/8828,5.032498884897616e-26,1.0195842740802569e-23,6.346245962218256e-24,19989/114641/73674/55989/57750/17975/353258/56200/110816/20054/52705/27370/64934/66249/57316/78294/80886/75273/104662/216987/78394/217109/19921/19942/56095/68979/67671/104318/20115/20090/73736/217995/208366/71340/66475/105372/72198/66480/20088/67281/109075/26961/20826/74778/57808/68193/67045/213773/16898/54127/57315/20084/224823/66878/225348/20044/59028/18572/227715/269261/67134/24128/66481/68028/50911/69639/20091/57294/269470/68436/67427/269536/20104/20116/67205/67025/50912/19934/75416/20005/65961/100503670/11837/19988/208144/213895/14791/67755/76846/19943/20103/20085/14113/20055/27207/22121/19899/67973/20068/27050/26451/68052/267019/67186/67276/234374/22186/76808/21771/66164/68533/75617/102462/56040/67891/67941/19944/27966/16785/67115/66446/67248/110954/20102,124
R-MMU-8868773,rRNA processing in the nucleus and cytosol,124/2848,175/8828,5.032498884897616e-26,1.0195842740802569e-23,6.346245962218256e-24,19989/114641/73674/55989/57750/17975/353258/56200/110816/20054/52705/27370/64934/66249/57316/78294/80886/75273/104662/216987/78394/217109/19921/19942/56095/68979/67671/104318/20115/20090/73736/217995/208366/71340/66475/105372/72198/66480/20088/67281/109075/26961/20826/74778/57808/68193/67045/213773/16898/54127/57315/20084/224823/66878/225348/20044/59028/18572/227715/269261/67134/24128/66481/68028/50911/69639/20091/57294/269470/68436/67427/269536/20104/20116/67205/67025/50912/19934/75416/20005/65961/100503670/11837/19988/208144/213895/14791/67755/76846/19943/20103/20085/14113/20055/27207/22121/19899/67973/20068/27050/26451/68052/267019/67186/67276/234374/22186/76808/21771/66164/68533/75617/102462/56040/67891/67941/19944/27966/16785/67115/66446/67248/110954/20102,124
R-MMU-72163,mRNA Splicing - Major Pathway,122/2848,172/8828,1.092909307939916e-25,1.845195214905225e-23,1.1485134657122978e-23,20643/13211/71713/67500/67332/66420/67465/193116/59013/20020/192159/110809/67480/20624/72047/192170/54451/20384/66354/51786/77134/15387/67285/72198/15381/54196/68705/22380/17749/67959/20826/74351/18521/15382/20462/68092/75956/19826/20630/20383/68816/76936/69192/71702/98053/225027/69241/74320/66810/27366/20227/67710/28000/76479/56194/229279/98985/228410/11834/320632/20638/20639/66877/66642/67996/67337/68879/53317/94315/70767/107701/60365/68183/69207/70052/17149/230596/22608/66101/68592/51796/14105/74326/13204/66899/231329/11991/54723/83701/231889/54188/76522/53379/68011/66618/57905/67678/98758/22185/107686/232989/53607/15388/69920/233073/20637/68981/74737/70233/233908/66491/67439/70616/50783/19656/68219/20021/64340/66070/15481/67958/83486,122
R-MMU-72766,Translation,146/2848,223/8828,7.90351941052752e-25,1.1437521661234825e-22,7.119109965272157e-23,27395/19989/107734/114641/69527/64659/27058/20054/13629/66047/67270/27370/78294/67212/13681/57837/107732/19921/19942/67671/68572/60441/56282/20115/665155/20090/13665/217715/217869/75398/94066/66475/320806/218506/66128/66480/66121/20088/67840/67281/16341/68135/26961/55944/223691/75705/14852/224045/13682/57808/68193/27393/67681/16898/68611/54127/20084/66973/68565/27398/225363/20044/66419/67674/67160/13669/107733/118451/269261/67871/98221/20813/78655/77721/67204/66481/68028/28030/20091/67707/57294/66292/68436/74776/13684/67427/28028/20104/108067/20116/67025/19934/66077/13667/20005/66661/94061/100503670/11837/19988/22384/14548/66223/69956/56284/68499/64658/66493/76846/19943/20103/20085/20055/24030/27207/22121/19899/67308/20068/27050/52443/27397/26451/68052/267019/67186/19935/57312/22186/76808/53356/66163/75617/56040/67891/67941/13627/64655/94062/19944/16785/67115/67248/110954/26905/20102,146
R-MMU-202403,TCR signaling,78/2848,100/8828,4.422825129041932e-21,5.600402319649346e-19,3.4858845424948905e-19,22637/70247/16331/19264/12503/216080/78294/103554/16822/16428/21402/22187/19175/69077/26446/22123/19192/19184/66997/26443/18035/19167/19179/19166/18708/66413/67089/19173/19186/19188/23880/17444/21762/19170/18607/16912/16913/56550/240354/19211/18761/19177/59029/19182/22034/228769/18803/26444/94212/18706/19172/19185/19260/26442/18033/12042/192656/26409/26445/16818/19181/67151/22190/26965/23996/57296/26440/23997/16150/22186/19171/17463/12502/12500/12501/26441/12988/17973,78
R-MMU-453279,Mitotic G1-G1/S phases,91/2848,126/8828,2.4961547511926094e-20,2.809560847731237e-18,1.748768065455407e-18,70247/17219/12566/78294/19052/21402/22187/19175/68275/69077/26446/22123/19192/19184/66997/26443/19167/17420/217708/19179/19166/57441/66671/12572/66413/67089/19173/19186/19188/71978/19645/17217/12544/21762/13548/19170/51792/16912/16913/12445/18969/16452/11350/19177/26428/59029/19182/228769/19650/26444/19172/19185/26442/50793/18392/26445/19646/433759/242705/12571/27214/19181/26429/231506/12545/67151/22190/17220/68240/26965/17216/12444/12576/23996/57296/75660/12447/22390/26440/23997/19053/22186/19651/104394/19171/17463/67177/73699/26441/12530/18968,91
R-MMU-3700989,Transcriptional Regulation by TP53,156/2848,262/8828,3.0319192326586195e-20,3.0713341826831816e-18,1.9117048635394874e-18,21399/67923/52846/14660/12021/72949/17248/12227/209456/20393/140742/74747/66420/20869/50493/12905/52679/72068/17246/69181/117150/12566/78294/18148/12450/104625/19052/69125/21975/22187/20877/22059/20020/68275/22627/70439/20922/69131/26399/17420/26931/69562/66494/66671/57748/23894/12572/268706/219022/219024/27374/219103/12177/68705/78757/17749/22631/328572/19082/252870/106344/66467/21374/51792/18607/68776/26416/268936/13163/13001/98053/225182/72504/69241/13872/24074/67655/81601/54683/67710/23942/209361/18718/58202/107951/227743/20833/12995/72119/228829/20878/57314/83409/229542/15257/68576/56692/60599/27354/22166/68441/18477/19646/433759/66464/19744/108099/22629/24116/231329/231464/69076/17165/80751/67956/22190/19718/22628/21343/66096/69263/68240/53621/12366/78783/107932/319801/12576/232791/20924/233058/69920/14751/12447/14884/12144/66508/68742/66491/22427/19053/18983/69260/234366/22186/13716/26992/20021/234594/75747/17535/23988/12649/73699/18854/235610,156
