ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-388841,Costimulation by the CD28 family,30/1473,58/8828,8.463387988384843e-10,8.564948644245461e-7,7.483416747624493e-7,54167/18566/12503/23797/226849/14360/50723/19052/26931/18708/17444/12524/208154/18607/381091/22324/26410/58205/20779/18706/16818/12540/230979/19247/15170/11652/12502/12501/73699/12988,30
R-MMU-76002,"Platelet activation, signaling and aggregation",74/1473,241/8828,3.5589507001398744e-8,1.8008290542707766e-5,1.573430835851313e-5,227333/104009/20344/320202/14360/19156/19073/21390/14676/14672/215449/56193/16822/320207/216869/14710/16416/18613/11818/30955/18755/11472/218454/14064/18708/14702/22330/18753/380921/20363/22631/223601/19354/18607/22324/18754/80718/108101/14682/18761/54519/56508/67059/104418/19419/20779/19246/18706/70839/18441/109905/14679/20912/57257/14700/16818/12540/19247/14673/231871/23945/16438/110157/15170/12527/16439/60595/109689/56212/18751/16797/234779/71946/12988,74
R-MMU-202433,Generation of second messenger molecules,14/1473,19/8828,6.194288526194328e-8,1.8691212429191975e-5,1.633099484139927e-5,22637/12503/16822/16428/23880/17444/381091/18803/630146/16818/16797/12502/12501/17973,14
R-MMU-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,33/1473,78/8828,7.387830999680623e-8,1.8691212429191975e-5,1.633099484139927e-5,74117/12503/246256/14360/18016/76884/108100/140580/18708/18753/17909/17886/22324/18754/11350/215280/20779/18803/140579/18706/57257/14191/242687/12540/56378/16885/11461/18807/20430/234779/12502/17918/17973,33
R-MMU-877300,Interferon gamma signaling,12/1473,15/8828,1.240954600065447e-7,2.5116921105324648e-5,2.194530240115738e-5,15979/15978/12323/12702/12325/18753/12703/15980/19255/16452/108058/15170,12
R-MMU-202403,TCR signaling,38/1473,100/8828,2.3443351701007267e-7,3.9541119869032255e-5,3.4548097243589654e-5,22637/16331/19264/12503/68652/216080/103583/16822/16428/26443/18035/18708/23880/17444/77647/19170/18607/381091/240354/19211/18761/19271/18803/94212/18706/630146/19260/18033/12042/16818/108723/26440/16797/16150/12502/12501/12988/17973,38
R-MMU-202427,Phosphorylation of CD3 and TCR zeta chains,10/1473,12/8828,7.761831933663331e-7,1.0048661705117631e-4,8.779775153212825e-5,19264/12503/381091/19271/94212/19260/16818/12502/12501/12988,10
R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,104/1473,399/8828,7.943606091002079e-7,1.0048661705117631e-4,8.779775153212825e-5,19253/17974/18187/12912/17164/338375/23797/13982/19272/14360/67603/327826/215449/20852/114716/76884/59013/19052/71520/14786/217169/16480/20851/20848/11975/16416/260302/108100/11845/73086/140580/56705/20418/218397/18708/16398/18753/19229/68705/17972/17444/29857/18607/76936/66237/98053/22324/18754/13367/19255/16452/19730/107746/19271/16396/20779/18803/54401/17395/140579/19246/94212/18706/27371/109905/57257/16818/242687/20111/12540/18762/16590/19303/19247/21871/17969/11461/16206/98758/11973/15170/232910/11652/15451/14256/20430/18213/18550/18576/18751/11772/12827/319520/13859/74334/80707/18186/16412/12402/73699/12988/17973/235584/12387,104
R-MMU-4420097,VEGFA-VEGFR2 Pathway,34/1473,90/8828,1.175810938192728e-6,1.27452340687946e-4,1.113584004346522e-4,17974/17164/23797/14360/76884/16480/16416/108100/140580/218397/18708/18753/19229/17972/29857/18607/22324/20779/18803/140579/18706/27371/57257/242687/12540/18762/19303/17969/11461/11652/20430/18751/17973/12387,34
R-MMU-194138,Signaling by VEGF,36/1473,98/8828,1.2594104811061857e-6,1.27452340687946e-4,1.113584004346522e-4,17974/18187/17164/23797/14360/76884/16480/16416/108100/140580/218397/18708/18753/19229/17972/29857/18607/22324/20779/18803/140579/18706/27371/57257/242687/12540/18762/19303/17969/11461/11652/20430/18751/18186/17973/12387,36
R-MMU-449147,Signaling by Interleukins,74/1473,263/8828,1.627895955266967e-6,1.4976642788456097e-4,1.3085479449035907e-4,17082/20849/12912/16331/17164/68652/237313/14360/67603/73914/20852/16878/67245/103583/16160/19052/16189/20851/20848/26406/12702/26443/18035/14281/73086/319148/16198/18708/16195/218624/19229/16197/22631/16185/12703/93871/19170/22324/26410/16452/16184/107746/16175/18706/16194/18033/16476/16818/20111/242700/18707/16193/19247/20907/15289/107607/16162/209590/108960/15170/26440/60504/246779/16150/319520/12367/16453/54721/20586/12402/16154/73699/213208/235584,74
R-MMU-389948,PD-1 signaling,10/1473,13/8828,2.8575736727115748e-6,2.4098871306534278e-4,2.1055806009453708e-4,18566/12503/381091/58205/16818/19247/15170/12502/12501/12988,10
R-MMU-112409,RAF-independent MAPK1/3 activation,13/1473,21/8828,3.994508396561147e-6,3.1095711517845233e-4,2.71691259361244e-4,63953/67603/16195/19252/16452/240672/13537/16194/16193/19247/319520/54721/235584,13
R-MMU-114604,GPVI-mediated activation cascade,17/1473,34/8828,7.365227576417242e-6,5.324007362381606e-4,4.6517226798424685e-4,14360/16822/320207/30955/18708/19354/18607/22324/18706/57257/16818/12540/19247/15170/56212/16797/234779,17
R-MMU-8854691,Interleukin-20 family signaling,10/1473,14/8828,8.499405109294156e-6,5.734265313737124e-4,5.010175643373397e-4,20849/237313/20851/20848/16452/242700/19247/16453/54721/213208,10
