ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-2559580,Oxidative Stress Induced Senescence,53/1865,110/8828,2.0596234548566052e-10,2.1378891461411563e-7,1.693227282361062e-7,26921/17164/17248/26408/26420/26397/22187/26398/216850/50932/12418/14281/319185/319186/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319158/319183/69386/319182/319181/319180/319156/319179/68024/319155/319172/319150/326620/360198/19094/26413/26416/241915/319176/97114/15267/15077/97122/16476/54383/22190/14056/320332/15270/102626,53
R-MMU-449147,Signaling by Interleukins,97/1865,263/8828,1.9693526317028377e-9,4.833236367926794e-7,3.827966335413069e-7,16178/17082/20849/12912/16331/17164/68652/237313/14360/67603/20852/16878/67245/103583/26420/19052/12981/26397/22187/26398/69077/20851/20848/26406/12702/20969/26443/18035/19167/14281/73086/319153/319150/360198/16198/18708/16195/19188/19229/16880/16197/22631/16185/56438/19094/12703/26413/16180/20112/26416/16912/21770/26410/53603/16452/77125/18034/16184/16169/107746/22034/16175/15162/18706/60505/16194/97114/15077/12977/18033/192656/26409/16476/16818/20111/18707/16193/21682/19247/67151/22190/16162/209590/108960/15170/101568/60504/319520/12367/16161/12362/54721/16154/235584/102626/16151/110651,97
R-MMU-448424,Interleukin-17 signaling,32/1865,55/8828,2.1023282647084364e-9,4.833236367926794e-7,3.827966335413069e-7,12912/17164/68652/67603/103583/26420/19052/26397/22187/26398/14281/73086/19094/26413/20112/26416/21770/26410/22034/18033/192656/26409/16476/20111/22190/108960/101568/319520/235584/102626/16151/110651,32
R-MMU-450294,MAP kinase activation,32/1865,55/8828,2.1023282647084364e-9,4.833236367926794e-7,3.827966335413069e-7,12912/17164/68652/67603/103583/26420/19052/26397/22187/26398/14281/73086/19094/26413/20112/26416/21770/26410/22034/18033/192656/26409/16476/20111/22190/108960/101568/319520/235584/102626/16151/110651,32
R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,134/1865,399/8828,2.328148539463774e-9,4.833236367926794e-7,3.827966335413069e-7,17974/18187/12912/17164/338375/23797/19165/13982/16773/19272/14360/12833/16000/67603/215449/20852/14783/114716/76884/237759/19052/71520/22187/20020/67300/16400/14786/217169/20851/20848/11975/18750/20698/108100/11465/11845/73086/140580/56705/218397/18708/16398/19229/68705/24064/14083/17444/109270/19094/26413/20112/26416/12815/66237/21770/98053/14158/12314/19877/225326/14164/19255/16452/11308/22325/107746/14425/50884/19271/114715/20732/14178/20779/18803/19246/94212/18706/14173/24063/54635/27371/18049/109905/57257/13645/373864/114143/16818/20111/12540/14181/21682/231329/20750/19303/19247/16923/21871/22190/17969/11461/109880/21841/16206/15170/14177/26362/101568/18213/18550/20408/18751/21843/12826/12827/14182/319520/13859/77411/12927/80707/19341/18186/16412/53867/83961/12988/17999/17973/235584/102626/80903/110651/58194,134
R-MMU-201722,Formation of the beta-catenin:TCF transactivating complex,43/1865,89/8828,9.462856649173395e-9,1.6370742003069973e-6,1.296577375965688e-6,214498/21414/319185/319186/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319158/319183/69386/319182/319181/319180/319156/319179/68024/319155/319172/319150/326620/360198/21752/328572/21888/21416/319176/97114/15267/15077/97122/77578/16842/21885/320332/15270/21887/235497,43
R-MMU-2559583,Cellular Senescence,67/1865,169/8828,2.552537317389139e-8,3.7850481934998943e-6,2.99779194718935e-6,26921/17164/17248/26408/52717/15364/26420/26397/22187/26398/216850/50932/12418/14281/319185/319186/319169/319187/56702/319153/319188/665596/665433/100041230/319161/319168/319158/319183/69386/319182/319181/319180/319156/319179/68024/319155/50708/319172/319150/326620/360198/19645/19094/26413/23872/20112/26416/12575/17222/241915/319176/97114/15267/15077/97122/16476/54383/20111/22190/14056/320332/12447/23871/15270/11920/102626/110651,67
R-MMU-168138,Toll Like Receptor 9 (TLR9) Cascade,41/1865,86/8828,3.380709363935132e-8,4.3864703997058335e-6,3.4741237016228134e-6,17087/12912/17164/68652/216238/67603/67245/103583/26420/19052/26397/22187/26398/18035/14281/73086/19094/26413/20112/26416/21770/26410/225326/18034/22034/18033/192656/26409/16476/20111/22190/78287/108960/101568/319520/235584/102626/16151/110651/170744/170743,41
R-MMU-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,35/1865,70/8828,7.584478940929804e-8,8.74743237853904e-6,6.928044506276231e-6,17978/319185/319186/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319158/319183/69386/319182/319181/319180/319156/319179/68024/319155/319172/319150/326620/360198/319176/97114/15267/15077/97122/99982/320332/15270/11835,35
R-MMU-168142,Toll Like Receptor 10 (TLR10) Cascade,35/1865,71/8828,1.1946700837345283e-7,9.636879083917607e-6,7.632494234397781e-6,12912/17164/68652/67603/67245/103583/26420/19052/26397/22187/26398/18035/14281/73086/19094/26413/20112/26416/21770/26410/18034/22034/18033/192656/26409/16476/20111/22190/108960/101568/319520/235584/102626/16151/110651,35
R-MMU-168176,Toll Like Receptor 5 (TLR5) Cascade,35/1865,71/8828,1.1946700837345283e-7,9.636879083917607e-6,7.632494234397781e-6,12912/17164/68652/67603/67245/103583/26420/19052/26397/22187/26398/18035/14281/73086/19094/26413/20112/26416/21770/26410/18034/22034/18033/192656/26409/16476/20111/22190/108960/101568/319520/235584/102626/16151/110651,35
R-MMU-975871,MyD88 cascade initiated on plasma membrane,35/1865,71/8828,1.1946700837345283e-7,9.636879083917607e-6,7.632494234397781e-6,12912/17164/68652/67603/67245/103583/26420/19052/26397/22187/26398/18035/14281/73086/19094/26413/20112/26416/21770/26410/18034/22034/18033/192656/26409/16476/20111/22190/108960/101568/319520/235584/102626/16151/110651,35
R-MMU-427413,NoRC negatively regulates rRNA expression,33/1865,66/8828,1.7836802056192956e-7,9.636879083917607e-6,7.632494234397781e-6,319185/319186/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319158/319183/69386/319182/319181/319180/319156/319179/68024/319155/319172/319150/326620/360198/17191/319176/97114/15267/15077/97122/320332/15270,33
R-MMU-9018519,Estrogen-dependent gene expression,50/1865,119/8828,1.8132036075591075e-7,9.636879083917607e-6,7.632494234397781e-6,17978/13982/20020/17977/268527/14281/319185/319186/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319158/319183/69386/319182/319181/319180/319156/319179/68024/319155/319172/319150/326620/360198/68705/17869/328572/20683/268903/18519/98053/14462/319176/97114/15267/15077/97122/16476/99982/231329/320332/15270/21887,50
R-MMU-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,38/1865,81/8828,1.817453648517036e-7,9.636879083917607e-6,7.632494234397781e-6,17087/12912/17164/68652/67603/67245/103583/26420/19052/26397/22187/26398/18035/14281/73086/19094/26413/20112/26416/21770/26410/18034/22034/18033/192656/26409/16476/20111/22190/108960/101568/319520/235584/102626/16151/110651/170744/170743,38
R-MMU-168164,Toll Like Receptor 3 (TLR3) Cascade,34/1865,69/8828,1.8315197652617654e-7,9.636879083917607e-6,7.632494234397781e-6,12912/17164/68652/67603/103583/26420/19052/26397/22187/26398/18035/14281/73086/19094/26413/20112/26416/21770/26410/18034/22034/18033/192656/26409/16476/20111/22190/108960/101568/319520/235584/102626/16151/110651,34
R-MMU-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,35/1865,72/8828,1.8568167791748761e-7,9.636879083917607e-6,7.632494234397781e-6,12912/17164/68652/67603/67245/103583/26420/19052/26397/22187/26398/18035/14281/73086/19094/26413/20112/26416/21770/26410/18034/22034/18033/192656/26409/16476/20111/22190/108960/101568/319520/235584/102626/16151/110651,35
R-MMU-168179,Toll Like Receptor TLR1:TLR2 Cascade,35/1865,72/8828,1.8568167791748761e-7,9.636879083917607e-6,7.632494234397781e-6,12912/17164/68652/67603/67245/103583/26420/19052/26397/22187/26398/18035/14281/73086/19094/26413/20112/26416/21770/26410/18034/22034/18033/192656/26409/16476/20111/22190/108960/101568/319520/235584/102626/16151/110651,35
R-MMU-168188,Toll Like Receptor TLR6:TLR2 Cascade,35/1865,72/8828,1.8568167791748761e-7,9.636879083917607e-6,7.632494234397781e-6,12912/17164/68652/67603/67245/103583/26420/19052/26397/22187/26398/18035/14281/73086/19094/26413/20112/26416/21770/26410/18034/22034/18033/192656/26409/16476/20111/22190/108960/101568/319520/235584/102626/16151/110651,35
R-MMU-181438,Toll Like Receptor 2 (TLR2) Cascade,35/1865,72/8828,1.8568167791748761e-7,9.636879083917607e-6,7.632494234397781e-6,12912/17164/68652/67603/67245/103583/26420/19052/26397/22187/26398/18035/14281/73086/19094/26413/20112/26416/21770/26410/18034/22034/18033/192656/26409/16476/20111/22190/108960/101568/319520/235584/102626/16151/110651,35
