ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-449147,Signaling by Interleukins,83/1245,263/8828,1.5542816438536234e-13,1.5387388274150873e-10,1.303960494896145e-10,16178/16177/17082/20849/12912/17164/68652/237313/14360/67603/18413/16878/67245/12981/22187/26398/12928/22123/20851/20850/20848/12702/18035/20663/19167/14281/73086/20963/18708/16195/93834/19229/16197/22631/16185/56438/266632/12703/93871/16912/22324/26410/19697/16452/18034/12982/16184/107746/22034/18706/60505/16194/12977/18033/16476/109658/20111/18707/16193/231130/57914/19247/76399/15289/16162/108960/101568/16170/16190/60504/384783/19053/319520/16453/50931/17463/54721/74769/235584/102626/17874/66724/110651,83
R-MMU-73887,Death Receptor Signalling,47/1245,124/8828,3.095529848657499e-11,1.532287275085462e-8,1.298493310200014e-8,12633/12370/14103/19165/68652/21929/68585/14694/22187/18035/20663/19164/19766/71704/268749/21933/432940/223435/16443/26382/22324/19697/12015/14102/22325/22029/22034/66552/12125/24105/277360/22035/16800/18033/18201/19353/12366/16801/66340/75547/102098/234094/74256/11796/17874/73341/66724,47
R-MMU-451927,Interleukin-2 family signaling,19/1245,34/8828,1.3555447744550219e-8,4.318478029294457e-6,3.659571493192645e-6,20849/12981/20851/20850/20848/20663/20963/18708/19229/16185/16452/12982/16184/18706/60505/18707/60504/16453/74769,19
R-MMU-168138,Toll Like Receptor 9 (TLR9) Cascade,33/1245,86/8828,1.91171708315813e-8,4.318478029294457e-6,3.659571493192645e-6,12912/17164/68652/216238/67603/67245/22187/26398/18035/14281/73086/93834/266632/26410/19697/18034/22034/18033/16476/20111/231130/15289/108960/101568/19053/319520/75669/235584/102626/17874/66724/110651/170744,33
R-MMU-166016,Toll Like Receptor 4 (TLR4) Cascade,37/1245,105/8828,3.841159702328091e-8,4.318478029294457e-6,3.659571493192645e-6,12370/12912/17164/68652/67603/67245/22187/26398/18035/14281/73086/19766/17084/93834/26410/19697/18034/21353/22034/66105/18033/16476/20111/231130/19247/15289/108960/101568/19053/319520/234779/11796/117149/235584/102626/66724/110651,37
R-MMU-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,29/1245,72/8828,3.9258891175404154e-8,4.318478029294457e-6,3.659571493192645e-6,12912/17164/68652/67603/67245/22187/26398/18035/14281/73086/93834/26410/19697/18034/22034/18033/16476/20111/231130/15289/108960/101568/19053/319520/117149/235584/102626/66724/110651,29
R-MMU-168179,Toll Like Receptor TLR1:TLR2 Cascade,29/1245,72/8828,3.9258891175404154e-8,4.318478029294457e-6,3.659571493192645e-6,12912/17164/68652/67603/67245/22187/26398/18035/14281/73086/93834/26410/19697/18034/22034/18033/16476/20111/231130/15289/108960/101568/19053/319520/117149/235584/102626/66724/110651,29
R-MMU-168188,Toll Like Receptor TLR6:TLR2 Cascade,29/1245,72/8828,3.9258891175404154e-8,4.318478029294457e-6,3.659571493192645e-6,12912/17164/68652/67603/67245/22187/26398/18035/14281/73086/93834/26410/19697/18034/22034/18033/16476/20111/231130/15289/108960/101568/19053/319520/117149/235584/102626/66724/110651,29
R-MMU-181438,Toll Like Receptor 2 (TLR2) Cascade,29/1245,72/8828,3.9258891175404154e-8,4.318478029294457e-6,3.659571493192645e-6,12912/17164/68652/67603/67245/22187/26398/18035/14281/73086/93834/26410/19697/18034/22034/18033/16476/20111/231130/15289/108960/101568/19053/319520/117149/235584/102626/66724/110651,29
R-MMU-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,31/1245,81/8828,5.52357281456629e-8,5.444102583099633e-6,4.613450035864335e-6,12912/17164/68652/67603/67245/22187/26398/18035/14281/73086/93834/266632/26410/19697/18034/22034/18033/16476/20111/231130/15289/108960/101568/19053/319520/235584/102626/17874/66724/110651/170744,31
R-MMU-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",20/1245,40/8828,6.878396883635173e-8,5.444102583099633e-6,4.613450035864335e-6,14360/12981/22187/12928/20851/20850/20963/18708/22631/16185/22324/16452/12982/16184/107746/18706/18707/19247/16453/74769,20
R-MMU-168898,Toll-like Receptor Cascades,43/1245,134/8828,7.208100452203626e-8,5.444102583099633e-6,4.613450035864335e-6,12370/12912/17164/68652/216238/67603/67245/22187/26398/18035/14281/73086/19766/17084/93834/266632/26410/19697/18034/21353/22034/66105/18033/16476/20111/231130/21897/19247/15289/108960/101568/19053/319520/234779/11796/117149/75669/235584/102626/17874/66724/110651/170744,43
R-MMU-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,31/1245,82/8828,7.698730925595441e-8,5.444102583099633e-6,4.613450035864335e-6,12912/17164/68652/67603/67245/22187/26398/18035/14281/73086/93834/266632/26410/19697/18034/22034/18033/16476/20111/231130/15289/108960/101568/19053/319520/235584/102626/17874/66724/110651/170744,31
R-MMU-975155,MyD88 dependent cascade initiated on endosome,31/1245,82/8828,7.698730925595441e-8,5.444102583099633e-6,4.613450035864335e-6,12912/17164/68652/67603/67245/22187/26398/18035/14281/73086/93834/266632/26410/19697/18034/22034/18033/16476/20111/231130/15289/108960/101568/19053/319520/235584/102626/17874/66724/110651/170744,31
R-MMU-168142,Toll Like Receptor 10 (TLR10) Cascade,28/1245,71/8828,1.1494170827866207e-7,6.693664187992673e-6,5.672355510717874e-6,12912/17164/68652/67603/67245/22187/26398/18035/14281/73086/93834/26410/19697/18034/22034/18033/16476/20111/231130/15289/108960/101568/19053/319520/235584/102626/66724/110651,28
R-MMU-168176,Toll Like Receptor 5 (TLR5) Cascade,28/1245,71/8828,1.1494170827866207e-7,6.693664187992673e-6,5.672355510717874e-6,12912/17164/68652/67603/67245/22187/26398/18035/14281/73086/93834/26410/19697/18034/22034/18033/16476/20111/231130/15289/108960/101568/19053/319520/235584/102626/66724/110651,28
R-MMU-975871,MyD88 cascade initiated on plasma membrane,28/1245,71/8828,1.1494170827866207e-7,6.693664187992673e-6,5.672355510717874e-6,12912/17164/68652/67603/67245/22187/26398/18035/14281/73086/93834/26410/19697/18034/22034/18033/16476/20111/231130/15289/108960/101568/19053/319520/235584/102626/66724/110651,28
R-MMU-166166,MyD88-independent TLR4 cascade ,32/1245,89/8828,1.863693197190248e-7,9.710822448517609e-6,8.22916054382619e-6,12370/12912/17164/68652/67603/22187/26398/18035/14281/73086/19766/26410/19697/18034/21353/22034/66105/18033/16476/20111/231130/19247/15289/108960/101568/19053/319520/11796/235584/102626/66724/110651,32
R-MMU-937061,TRIF(TICAM1)-mediated TLR4 signaling ,32/1245,89/8828,1.863693197190248e-7,9.710822448517609e-6,8.22916054382619e-6,12370/12912/17164/68652/67603/22187/26398/18035/14281/73086/19766/26410/19697/18034/21353/22034/66105/18033/16476/20111/231130/19247/15289/108960/101568/19053/319520/11796/235584/102626/66724/110651,32
R-MMU-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,29/1245,78/8828,3.0641806800297954e-7,1.5167694366147487e-5,1.2853431589388142e-5,329165/74117/12503/14130/14360/18016/76884/17913/12928/15519/140580/20963/18708/17909/14083/17886/22324/22325/215280/20779/18803/140579/18706/11461/19353/11867/234779/74769/80987,29
R-MMU-186763,Downstream signal transduction,15/1245,27/8828,5.242734780945227e-7,2.4715749681598927e-5,2.094465975144534e-5,17974/12928/14786/20851/20850/20848/218397/18708/18591/107746/20779/18803/18706/19247/74769,15
R-MMU-168164,Toll Like Receptor 3 (TLR3) Cascade,26/1245,69/8828,9.241939833771593e-7,4.1588729251972166e-5,3.52431868302199e-5,12912/17164/68652/67603/22187/26398/18035/14281/73086/26410/19697/18034/22034/18033/16476/20111/231130/15289/108960/101568/19053/319520/235584/102626/66724/110651,26
R-MMU-388841,Costimulation by the CD28 family,23/1245,58/8828,1.382460970896551e-6,5.950592874728632e-5,5.0426608412107595e-5,12487/12477/54167/12503/14360/53859/11651/18708/12524/208154/22324/26410/225849/58205/20779/18706/230979/19247/19353/11652/19053/12500/12988,23
