ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-72203,Processing of Capped Intron-Containing Pre-mRNA,95/1507,228/8828,6.551132860835409e-19,6.50527493080956e-16,4.5651052146032e-16,108989/13211/66125/67500/67332/66420/66094/103468/66118/59013/110809/67480/192160/445007/66354/218210/15387/238831/15381/54196/71844/68705/17749/67959/94230/73826/18141/74351/223921/20462/75956/19826/108121/76936/98053/225027/225160/66810/319322/20227/67710/28000/83410/76479/76938/74412/227720/98985/59015/228410/320632/56488/66642/67337/66679/68879/53317/94315/66511/70767/68183/17149/66101/75062/66585/68598/68592/51796/74326/66899/231329/269113/54723/231889/76522/53379/68011/57905/98758/68988/22185/107686/232989/53607/15388/18226/20637/74737/70233/50783/27967/68278/234865/15481/68134,95
R-MMU-72163,mRNA Splicing - Major Pathway,75/1507,172/8828,1.770523662304302e-16,8.79064998334086e-14,6.168877181291831e-14,13211/66125/67500/67332/66420/66094/59013/110809/67480/192160/66354/15387/238831/15381/54196/68705/17749/67959/94230/74351/20462/75956/19826/108121/76936/98053/225027/66810/319322/20227/67710/28000/83410/76479/76938/98985/228410/320632/66642/67337/68879/53317/94315/70767/68183/17149/66101/75062/66585/68598/68592/51796/74326/66899/231329/54723/231889/76522/53379/68011/57905/98758/68988/22185/107686/232989/53607/15388/20637/74737/70233/50783/27967/15481/68134,75
R-MMU-72172,mRNA Splicing,75/1507,178/8828,1.7329677041345167e-15,5.73612310068525e-13,4.0253495443405263e-13,13211/66125/67500/67332/66420/66094/59013/110809/67480/192160/66354/15387/238831/15381/54196/68705/17749/67959/94230/74351/20462/75956/19826/108121/76936/98053/225027/66810/319322/20227/67710/28000/83410/76479/76938/98985/228410/320632/66642/67337/68879/53317/94315/70767/68183/17149/66101/75062/66585/68598/68592/51796/74326/66899/231329/54723/231889/76522/53379/68011/57905/98758/68988/22185/107686/232989/53607/15388/20637/74737/70233/50783/27967/15481/68134,75
R-MMU-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,72/1507,175/8828,2.8247241201503696e-14,4.674918418848862e-12,3.280644504455341e-12,114641/73674/215193/56200/216156/20054/52705/27370/66249/57316/78394/65019/19921/19942/68979/67671/20115/20090/217995/105372/66480/67281/12181/26961/27367/68193/213773/16898/54127/54364/66583/18572/67134/66481/68028/20091/68436/230082/269536/20104/50912/19934/75416/20005/65961/100503670/100608/208144/213895/14791/20103/20085/27998/20055/27207/22121/19899/67973/20068/27050/26451/267019/67276/234374/22186/76808/67619/68533/56040/27966/16785/67115,72
R-MMU-72312,rRNA processing,72/1507,175/8828,2.8247241201503696e-14,4.674918418848862e-12,3.280644504455341e-12,114641/73674/215193/56200/216156/20054/52705/27370/66249/57316/78394/65019/19921/19942/68979/67671/20115/20090/217995/105372/66480/67281/12181/26961/27367/68193/213773/16898/54127/54364/66583/18572/67134/66481/68028/20091/68436/230082/269536/20104/50912/19934/75416/20005/65961/100503670/100608/208144/213895/14791/20103/20085/27998/20055/27207/22121/19899/67973/20068/27050/26451/267019/67276/234374/22186/76808/67619/68533/56040/27966/16785/67115,72
R-MMU-8868773,rRNA processing in the nucleus and cytosol,72/1507,175/8828,2.8247241201503696e-14,4.674918418848862e-12,3.280644504455341e-12,114641/73674/215193/56200/216156/20054/52705/27370/66249/57316/78394/65019/19921/19942/68979/67671/20115/20090/217995/105372/66480/67281/12181/26961/27367/68193/213773/16898/54127/54364/66583/18572/67134/66481/68028/20091/68436/230082/269536/20104/50912/19934/75416/20005/65961/100503670/100608/208144/213895/14791/20103/20085/27998/20055/27207/22121/19899/67973/20068/27050/26451/267019/67276/234374/22186/76808/67619/68533/56040/27966/16785/67115,72
R-MMU-72766,Translation,82/1507,223/8828,7.331905595162261e-13,1.0400831794280179e-10,7.298829329319423e-11,107734/114641/69527/64659/108853/20054/13629/66047/27370/67212/13681/67036/65019/19921/19942/67671/56282/20115/24067/665155/20090/13665/217715/217869/218506/66480/66242/69089/68836/67281/16341/68135/66656/26961/55944/27367/68193/67768/16898/54127/27398/225363/67160/98221/20813/67204/66481/66230/68028/20091/78523/68436/20104/19934/66077/20005/100503670/209354/66258/14548/69956/66493/20103/20085/20055/24030/27207/22121/19899/20068/27050/27397/66085/26451/267019/22186/76808/56040/235606/16785/67115/26905,82
R-MMU-927802,Nonsense-Mediated Decay (NMD),51/1507,113/8828,2.5730588340865355e-12,2.838941580275477e-10,1.9922397054564756e-10,114641/20054/27370/19052/65019/19921/192160/19942/67671/20115/20090/66480/75901/71978/67281/26961/27367/68193/51792/19826/16898/54127/225363/66481/68028/20091/68436/20104/17149/19934/20005/100503670/20103/71997/20085/20055/27207/22121/19899/20068/27050/26451/267019/67031/19704/22186/76808/56040/16785/67115/68134,51
R-MMU-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),51/1507,113/8828,2.5730588340865355e-12,2.838941580275477e-10,1.9922397054564756e-10,114641/20054/27370/19052/65019/19921/192160/19942/67671/20115/20090/66480/75901/71978/67281/26961/27367/68193/51792/19826/16898/54127/225363/66481/68028/20091/68436/20104/17149/19934/20005/100503670/20103/71997/20085/20055/27207/22121/19899/20068/27050/26451/267019/67031/19704/22186/76808/56040/16785/67115/68134,51
R-MMU-3700989,Transcriptional Regulation by TP53,90/1507,262/8828,4.790808920656379e-12,4.757273258211784e-10,3.3384373741837083e-10,67923/14660/12021/209456/74747/66420/20869/17192/50493/216456/18148/19052/69125/22627/20922/69131/12189/26931/66671/19356/12572/219103/12177/68705/17749/12455/19082/106344/21374/51792/56716/68776/13001/98053/72504/13872/12532/24074/19367/54683/67710/209361/227743/18538/54401/57314/12428/229542/108097/56692/19646/66464/230784/27224/19744/22629/24116/231329/50883/19079/17165/231724/67956/19718/66096/69263/53621/12366/13197/78783/319801/13871/14751/12447/12028/12144/66508/69260/234366/22186/13716/234594/53325/75747/23988/11920/235559/78893/14381/270627,90
R-MMU-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,49/1507,111/8828,1.8778414856146957e-11,1.4637262956255936e-9,1.027176347807434e-9,114641/20054/27370/13681/65019/19921/19942/67671/20115/20090/13665/217869/66480/67281/16341/68135/26961/55944/27367/68193/16898/54127/98221/67204/66481/68028/20091/68436/20104/19934/20005/100503670/20103/20085/20055/27207/22121/19899/20068/27050/66085/26451/267019/22186/76808/56040/16785/67115/26905,49
R-MMU-72613,Eukaryotic Translation Initiation,51/1507,118/8828,1.9162579902449865e-11,1.4637262956255936e-9,1.027176347807434e-9,114641/20054/27370/13681/65019/19921/19942/67671/20115/20090/13665/217715/217869/66480/67281/16341/68135/26961/55944/27367/68193/16898/54127/98221/67204/66481/68028/20091/68436/20104/19934/20005/100503670/209354/20103/20085/20055/27207/22121/19899/20068/27050/66085/26451/267019/22186/76808/56040/16785/67115/26905,51
R-MMU-72737,Cap-dependent Translation Initiation,51/1507,118/8828,1.9162579902449865e-11,1.4637262956255936e-9,1.027176347807434e-9,114641/20054/27370/13681/65019/19921/19942/67671/20115/20090/13665/217715/217869/66480/67281/16341/68135/26961/55944/27367/68193/16898/54127/98221/67204/66481/68028/20091/68436/20104/19934/20005/100503670/209354/20103/20085/20055/27207/22121/19899/20068/27050/66085/26451/267019/22186/76808/56040/16785/67115/26905,51
R-MMU-156827,L13a-mediated translational silencing of Ceruloplasmin expression,48/1507,110/8828,4.9869382441212126e-11,3.5371640545802602e-9,2.4822203891791296e-9,114641/20054/27370/13681/65019/19921/19942/67671/20115/20090/13665/66480/67281/16341/68135/26961/55944/27367/68193/16898/54127/98221/67204/66481/68028/20091/68436/20104/19934/20005/100503670/20103/20085/20055/27207/22121/19899/20068/27050/66085/26451/267019/22186/76808/56040/16785/67115/26905,48
R-MMU-1799339,SRP-dependent cotranslational protein targeting to membrane,42/1507,91/8828,9.201720728619785e-11,6.091539122346298e-9,4.2747642963833666e-9,114641/20054/27370/65019/19921/19942/67671/20115/24067/665155/20090/66480/67281/26961/27367/68193/16898/54127/20813/66481/68028/20091/68436/20104/19934/20005/100503670/20103/20085/20055/27207/22121/19899/20068/27050/26451/267019/22186/76808/56040/16785/67115,42
R-MMU-72689,Formation of a pool of free 40S subunits,44/1507,100/8828,2.2972650572358757e-10,1.4257401261470154e-8,1.0005193867698354e-8,114641/20054/27370/65019/19921/19942/67671/20115/20090/66480/67281/16341/68135/26961/55944/27367/68193/16898/54127/98221/66481/68028/20091/68436/20104/19934/20005/100503670/20103/20085/20055/27207/22121/19899/20068/27050/66085/26451/267019/22186/76808/56040/16785/67115,44
R-MMU-453279,Mitotic G1-G1/S phases,51/1507,126/8828,3.4404895800850507e-10,2.0096506782496798e-8,1.4102811777190735e-8,17215/17219/12567/19052/26446/22123/23834/19184/19167/217708/19166/13557/66671/12572/19188/71978/17217/21762/13548/51792/16912/12445/63955/66998/26428/66634/13555/20779/12428/26442/18392/26445/19646/26429/231506/12545/17220/66979/17216/23996/57296/75660/12447/22390/26440/23997/22186/17218/67177/26441/12530,51
