ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-3700989,Transcriptional Regulation by TP53,144/2697,262/8828,7.304817648201317e-17,7.633534442370377e-14,4.613569040969253e-14,67923/12021/66262/17248/12227/209456/20393/140742/74747/12534/66420/20869/17192/12905/52679/72068/17246/69181/117150/78294/18148/104625/19052/69125/21975/22187/216848/22059/20020/68275/22627/67338/70439/237911/20922/108083/69131/12189/26399/22630/26931/69562/66671/57748/219022/114741/27374/56187/219103/18996/22631/328572/12455/19082/252870/223970/106344/51792/18607/56716/68776/26416/12575/13001/14885/98053/72504/69241/13872/12532/67655/54683/67710/23942/226182/209361/18718/64930/107951/227743/20833/228140/18538/12995/228829/83409/229542/15257/19352/60599/27354/22166/68441/18477/433759/230784/27224/19744/108099/24116/231464/19079/231724/67956/22190/19718/22628/21343/66096/69263/53621/12366/78783/319801/232791/333654/13871/11652/20924/14751/12447/12028/14884/12144/66508/24075/22427/19053/18983/69260/234366/22186/13716/26992/20021/234594/53325/75747/17535/23988/53376/11920/235559/78893,144
R-MMU-73894,DNA Repair,156/2697,314/8828,4.3156013905369546e-13,2.2549017265555587e-10,1.3628214917485118e-10,246229/22218/12021/26895/108679/76843/19714/20610/66420/59004/50721/21665/93765/54125/18972/77605/78294/22210/26572/21975/22187/22059/20020/68275/237911/114714/217069/12189/16647/170930/209334/104806/19363/22632/319160/319168/319183/69386/319156/319179/319155/326619/56196/20184/14088/66671/108138/17686/27015/26419/382913/56438/328572/14375/51812/71726/252870/223970/50505/22230/106344/22196/58230/14885/240087/193796/17685/17688/225280/69241/13872/26447/71711/67710/13194/227525/107986/11834/19361/68142/18538/14049/269400/56456/319176/15267/97122/140917/51788/27354/77593/19359/230484/100206/269582/14050/69928/100038882/55982/107976/71101/19822/19687/26891/22256/231724/22190/19718/22385/26893/11461/12190/69263/101185/66979/57905/22591/232314/58186/18294/17193/26894/16881/13870/13871/22594/18971/14884/100040608/15204/208836/12144/67967/233826/56420/67439/319583/22427/22186/68251/93762/19358/26383/20021/497652/21750/22224/17535/235134/11920/72774/66131/93836/235559/17350/67561,156
R-MMU-72203,Processing of Capped Intron-Containing Pre-mRNA,118/2697,228/8828,1.140183288335833e-11,3.971638454369818e-9,2.400385870180701e-9,70579/108989/13211/66125/71713/19386/67500/67332/66420/103468/107829/59013/20020/67480/192160/72047/20382/192170/21681/54451/20384/51786/18789/67797/218210/212880/77134/15387/238831/15381/56335/54196/71844/67959/94230/73826/18141/74351/18521/15382/20462/60532/75956/19826/20630/20383/108121/76936/53817/69192/98053/225027/225160/20641/69241/66810/319322/20227/67710/269061/83410/76479/74412/229279/69482/59015/228410/11834/320632/67996/68879/53317/94315/66511/68183/67225/210529/69207/72787/17149/66101/75062/68592/51796/14105/269113/11991/54723/76167/54188/76522/53379/66373/68011/57905/98758/60321/68988/22185/107686/232989/53607/15388/233073/20637/74737/70233/233908/67439/50783/27967/71805/20021/234865/15481/67958/83486/331401,118
R-MMU-69242,S Phase,80/2697,142/8828,1.2046094311289886e-10,2.8139036954269657e-8,1.7006720899080126e-8,70247/17219/52717/56371/12567/18972/78294/22187/19175/68275/69077/22123/23834/66997/66156/26443/19167/19166/66671/66413/218914/67089/19188/71988/19645/19357/56438/17217/106344/19170/12575/16912/77805/63955/67849/13006/19177/26428/19182/18538/26444/19185/26442/66440/18392/26445/19181/26429/52206/19687/56317/59008/22190/19718/17220/69263/66979/17216/16881/11652/23996/57296/12447/18971/67967/75430/22390/26440/109145/22186/17218/78833/17463/272551/67177/26441/20842/12530/20843/24061,80
R-MMU-72172,mRNA Splicing,95/2697,178/8828,1.34636540451051e-10,2.8139036954269657e-8,1.7006720899080126e-8,13211/66125/71713/67500/67332/66420/59013/20020/67480/192160/72047/20382/192170/21681/54451/20384/51786/18789/67797/212880/77134/15387/238831/15381/54196/67959/94230/74351/18521/15382/20462/75956/19826/20630/20383/108121/76936/69192/98053/225027/20641/69241/66810/319322/20227/67710/269061/83410/76479/229279/228410/11834/320632/67996/68879/53317/94315/68183/67225/69207/17149/66101/75062/68592/51796/14105/11991/54723/76167/54188/76522/53379/66373/68011/57905/98758/60321/68988/22185/107686/232989/53607/15388/233073/20637/74737/70233/233908/67439/50783/27967/20021/15481/67958/83486,95
R-MMU-5696398,Nucleotide Excision Repair,62/2697,102/8828,2.1902462794073382e-10,3.255714809083932e-8,1.967694671821062e-8,246229/22218/26895/108679/20610/66420/93765/18972/78294/26572/22187/20020/68275/170930/22632/66671/27015/56438/328572/51812/252870/50505/106344/22196/14885/225280/69241/13872/67710/13194/107986/11834/68142/18538/56456/77593/19359/71101/19687/26891/22190/19718/26893/11461/69263/66979/57905/22591/26894/16881/13870/13871/22594/18971/14884/67967/67439/22186/19358/20021/235134/93836,62
R-MMU-72163,mRNA Splicing - Major Pathway,92/2697,172/8828,2.2599930207874906e-10,3.255714809083932e-8,1.967694671821062e-8,13211/66125/71713/67500/67332/66420/59013/20020/67480/192160/72047/20382/192170/21681/54451/20384/51786/18789/212880/77134/15387/238831/15381/54196/67959/94230/74351/18521/15382/20462/75956/19826/20630/20383/108121/76936/69192/98053/225027/20641/69241/66810/319322/20227/67710/269061/83410/76479/229279/228410/11834/320632/67996/68879/53317/94315/68183/69207/17149/66101/75062/68592/51796/14105/11991/54723/54188/76522/53379/66373/68011/57905/98758/60321/68988/22185/107686/232989/53607/15388/233073/20637/74737/70233/233908/67439/50783/27967/20021/15481/67958/83486,92
R-MMU-202403,TCR signaling,61/2697,100/8828,2.492413250973345e-10,3.255714809083932e-8,1.967694671821062e-8,22637/70247/16331/19264/12503/68652/216150/78294/103583/16822/16428/22187/19175/69077/22123/66997/26443/18035/19167/19166/18708/66413/67089/19188/23880/17444/224105/19170/18607/16912/56550/240354/19211/18761/19177/19271/19182/18803/26444/94212/18706/19185/630146/19260/26442/18033/12042/26445/16818/19181/22190/108723/12504/23996/57296/26440/22186/17463/12500/26441/12988,61
R-MMU-5696399,Global Genome Nucleotide Excision Repair (GG-NER),49/2697,76/8828,9.643456456749234e-10,9.861591956799415e-8,5.960166380337093e-8,246229/22218/26895/108679/20610/93765/18972/78294/26572/22187/68275/170930/22632/66671/27015/56438/51812/50505/106344/22196/14885/225280/13872/13194/107986/68142/18538/56456/77593/19359/19687/26891/22190/19718/26893/11461/69263/66979/22591/26894/13870/13871/18971/14884/67967/22186/19358/235134/93836,49
R-MMU-983705,Signaling by the B Cell Receptor (BCR),59/2697,98/8828,1.0218343659842602e-9,9.861591956799415e-8,5.960166380337093e-8,70247/19058/78294/103583/22187/19175/69077/22123/66997/14784/26443/18035/19167/12313/19166/18708/66413/67089/19188/19170/16912/18037/22324/20662/12314/240354/83490/19177/19182/19419/18019/26444/19185/26442/18033/19055/26377/12042/26445/18707/19181/22190/108723/16438/15170/16653/16439/12315/23996/18036/57296/12483/20866/26440/18751/22186/17463/26441/58194,59
