ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-983169,Class I MHC mediated antigen processing & presentation,221/3546,345/8828,5.983422209036513e-20,3.81836092161155e-17,2.3849278492679778e-17,66799/67923/22019/329152/26554/14897/67921/65247/226541/71865/209462/67345/22213/216150/70294/56371/69754/93765/103554/211007/12330/77371/66397/22210/21402/94091/22187/67128/104184/78889/69077/68729/19155/72194/22123/217194/19184/66313/66997/217342/12702/104836/26443/20334/19167/19179/65256/399566/142688/19166/218203/71393/66413/22194/218793/218811/67089/19173/211255/50789/30945/17972/56438/17237/12703/22195/224023/21762/16419/209200/224170/208650/19170/240028/67673/12449/74154/214931/21356/14972/21354/16913/21355/15006/15015/15007/15042/15040/79263/224756/66515/224938/106585/12211/225055/56515/52563/240396/226098/30838/68431/99152/98766/72323/227738/14828/19177/22193/16410/19182/22222/14827/12010/70928/140629/228769/24105/68612/81018/26444/50754/70093/19185/67845/20333/26442/99683/66105/107568/269514/67615/69807/242521/230654/76608/66743/26445/75234/69116/50762/230903/74646/22319/242785/76580/19181/100763/19822/242960/52206/71778/53323/231380/68098/69162/170823/59008/80751/30841/67151/22190/212919/17969/231863/75788/74132/22214/26965/387524/73998/243574/110379/74244/101358/14794/232539/77891/22192/23996/50760/57296/15204/22215/207952/76375/83962/19647/20909/23997/76294/59009/77113/22186/12317/50788/17463/170737/209239/76454/13057/50868/140630/75717/109161/71999/235439/74165/93836/17999/71538/70348/19823/66663/321006/84585/23807/22209/27061/18744/19820/59026,221
R-MMU-983168,Antigen processing: Ubiquitination & Proteasome degradation,190/3546,286/8828,7.238598903529005e-20,3.81836092161155e-17,2.3849278492679778e-17,66799/67923/22019/329152/26554/14897/67921/65247/226541/71865/209462/67345/22213/216150/70294/56371/69754/93765/103554/211007/22210/21402/94091/22187/67128/104184/78889/69077/68729/19155/72194/22123/217194/19184/66313/66997/217342/12702/104836/26443/19167/19179/65256/399566/142688/19166/218203/71393/66413/22194/218793/67089/19173/211255/50789/30945/56438/17237/12703/22195/224023/21762/209200/224170/208650/19170/240028/67673/12449/74154/214931/16913/79263/66515/224938/106585/12211/225055/56515/52563/240396/226098/30838/68431/99152/98766/72323/227738/19177/22193/19182/22222/70928/140629/228769/24105/68612/81018/26444/50754/70093/19185/67845/26442/66105/107568/269514/67615/69807/242521/230654/76608/66743/26445/75234/69116/50762/230903/74646/242785/76580/19181/100763/19822/242960/52206/71778/53323/231380/68098/170823/59008/80751/30841/67151/22190/212919/231863/75788/74132/22214/26965/387524/73998/243574/74244/101358/14794/232539/77891/22192/23996/50760/57296/15204/22215/207952/76375/83962/19647/23997/76294/59009/77113/22186/50788/17463/170737/209239/76454/50868/140630/75717/109161/71999/235439/74165/93836/17999/71538/70348/19823/66663/321006/84585/23807/22209/18744/19820/59026,190
R-MMU-3700989,Transcriptional Regulation by TP53,174/3546,262/8828,2.9167847551623376e-18,1.0257359722320887e-15,6.40669212888289e-16,67923/52846/14660/12021/66262/17248/12227/23797/209456/20393/15182/140742/74747/327762/12534/66420/20869/17192/50493/77976/12905/72068/17246/69181/117150/216456/12566/15574/18148/12450/104625/19052/69125/22187/20877/216848/20020/22627/12569/67338/70439/20922/12189/26399/22630/17420/69562/66494/74386/66671/57748/23894/108143/12572/20620/268706/219024/114741/27374/56187/12177/68705/105787/78757/19355/17749/22631/328572/223770/19094/12455/19082/223970/106344/21374/67673/18607/56716/68776/26416/268936/12575/110147/13001/14885/98053/225182/72504/69241/67655/54683/67710/23942/226182/209361/18718/77683/58202/64930/107951/20833/83409/229542/108097/15257/68576/99730/56692/19352/12448/27354/52187/22166/68441/70088/19646/433759/66464/230784/55948/27224/56717/19744/108099/22629/24116/231329/231464/19079/72151/17165/231724/80751/67956/22190/19718/22628/21343/53621/15258/12366/13197/78783/107932/319801/232791/11652/20924/69920/14751/12447/12028/66508/68742/19053/14782/18983/69260/234366/22186/13716/21672/26992/20021/13000/53325/75747/17535/73699/11920/18854/235559/78893/245688,174
R-MMU-2262752,Cellular responses to stress,253/3546,431/8828,1.3950910070360101e-15,3.6795525310574767e-13,2.298228869485638e-13,67923/26921/22145/98402/17164/17248/338375/19821/15078/17684/26408/140742/66403/19386/52717/93759/56371/50493/17246/103468/270802/69654/56351/12566/71962/103554/17168/216742/216805/26397/23939/22187/26398/216850/50932/19069/22627/52615/69077/68097/22123/56354/19184/66997/26399/15081/12416/30951/12418/18453/112407/26443/56444/19167/15251/15512/73834/14281/19179/13424/15519/19166/319186/319159/319160/319169/100041230/319161/319168/319183/69386/319157/14957/319151/319156/50709/319155/50708/319178/326620/326619/218210/268706/66413/22194/12325/26419/50527/67089/19173/219158/19645/56551/17972/14958/66538/70356/56438/328572/18141/19094/22143/26413/15260/21762/56637/11964/20655/23872/19170/67673/11984/56716/11974/15361/111241/14229/26416/12575/19763/16913/110147/15516/13819/52563/16906/67665/67951/72124/27060/54683/20867/54130/73442/11757/50497/12151/77683/227613/99152/227720/14828/19177/13427/69482/59015/19182/228769/68612/12608/66679/26444/665113/241915/83409/19185/11863/15267/15077/97122/68576/26442/108058/66105/51788/56692/12448/27354/52187/15502/22166/66290/68441/16476/72787/114143/230676/29871/26445/19646/230784/20111/12345/56717/19181/231042/19744/23950/277854/52206/269113/75560/56455/17165/59008/67151/22190/80909/17969/107939/15505/101148/101185/66144/14056/13191/54563/110379/13619/101142/232440/13875/112406/23996/57296/66411/12447/18226/67605/67669/13626/75430/66508/23997/26400/14782/22428/22186/81489/21672/56445/71805/234663/11972/497652/17463/319481/57321/13057/112405/17535/23871/15481/15270/11920/58233/13627/102626/14775/235661/29806/110651/245688,253
R-MMU-72203,Processing of Capped Intron-Containing Pre-mRNA,150/3546,228/8828,2.3113989054875005e-15,4.877051690578626e-13,3.04618045228458e-13,70225/20643/70579/13211/51810/66125/19386/67500/67332/66420/69878/103468/107829/59013/20020/19069/110809/192160/20624/20382/192170/20384/66354/51786/18789/67797/218210/73666/212880/77134/15387/238831/67285/66231/15381/54196/68705/22380/17749/67959/94230/20826/73826/18141/74351/18521/20462/60532/75956/19826/20630/20383/108121/27756/53817/69192/71702/98053/225027/225160/20641/69241/72124/27366/20227/53319/67710/269061/28000/83410/76479/76938/74412/227720/56194/229279/80744/69482/59015/228410/11834/20639/66642/67996/67337/66679/66511/70767/68183/67225/210529/13684/69207/70052/72787/22608/66101/75062/68592/51796/14105/74326/231042/20492/13204/66899/231329/269113/11991/54723/108014/76167/107939/83701/76522/53379/66373/330361/68011/23983/66618/57905/54563/110379/98758/68988/22185/232989/53607/15388/69920/18226/20637/20646/68981/74737/233908/15568/50783/27967/19656/78651/68219/71805/20021/66070/15481/67958/83486/108062,150
R-MMU-8953897,Cellular responses to external stimuli,253/3546,433/8828,3.020464908242941e-15,5.310984130327172e-13,3.3172123378247037e-13,67923/26921/22145/98402/17164/17248/338375/19821/15078/17684/26408/140742/66403/19386/52717/93759/56371/50493/17246/103468/270802/69654/56351/12566/71962/103554/17168/216742/216805/26397/23939/22187/26398/216850/50932/19069/22627/52615/69077/68097/22123/56354/19184/66997/26399/15081/12416/30951/12418/18453/112407/26443/56444/19167/15251/15512/73834/14281/19179/13424/15519/19166/319186/319159/319160/319169/100041230/319161/319168/319183/69386/319157/14957/319151/319156/50709/319155/50708/319178/326620/326619/218210/268706/66413/22194/12325/26419/50527/67089/19173/219158/19645/56551/17972/14958/66538/70356/56438/328572/18141/19094/22143/26413/15260/21762/56637/11964/20655/23872/19170/67673/11984/56716/11974/15361/111241/14229/26416/12575/19763/16913/110147/15516/13819/52563/16906/67665/67951/72124/27060/54683/20867/54130/73442/11757/50497/12151/77683/227613/99152/227720/14828/19177/13427/69482/59015/19182/228769/68612/12608/66679/26444/665113/241915/83409/19185/11863/15267/15077/97122/68576/26442/108058/66105/51788/56692/12448/27354/52187/15502/22166/66290/68441/16476/72787/114143/230676/29871/26445/19646/230784/20111/12345/56717/19181/231042/19744/23950/277854/52206/269113/75560/56455/17165/59008/67151/22190/80909/17969/107939/15505/101148/101185/66144/14056/13191/54563/110379/13619/101142/232440/13875/112406/23996/57296/66411/12447/18226/67605/67669/13626/75430/66508/23997/26400/14782/22428/22186/81489/21672/56445/71805/234663/11972/497652/17463/319481/57321/13057/112405/17535/23871/15481/15270/11920/58233/13627/102626/14775/235661/29806/110651/245688,253
R-MMU-72163,mRNA Splicing - Major Pathway,115/3546,172/8828,8.672251473298458e-13,1.307032186332839e-10,8.163653266593738e-11,70225/20643/13211/51810/66125/67500/67332/66420/69878/59013/20020/110809/192160/20624/20382/192170/20384/66354/51786/18789/212880/77134/15387/238831/67285/15381/54196/68705/22380/17749/67959/94230/20826/74351/18521/20462/75956/19826/20630/20383/108121/27756/69192/71702/98053/225027/20641/69241/27366/20227/67710/269061/28000/83410/76479/76938/56194/229279/80744/228410/11834/20639/66642/67996/67337/70767/68183/69207/70052/22608/66101/75062/68592/51796/14105/74326/13204/66899/231329/11991/54723/108014/83701/76522/53379/66373/330361/68011/23983/66618/57905/98758/68988/22185/232989/53607/15388/69920/20637/20646/68981/74737/233908/15568/50783/27967/19656/78651/68219/20021/66070/15481/67958/83486/108062,115
R-MMU-72172,mRNA Splicing,118/3546,178/8828,1.0684075872320715e-12,1.4089625056622945e-10,8.80030460009575e-11,70225/20643/13211/51810/66125/67500/67332/66420/69878/59013/20020/110809/192160/20624/20382/192170/20384/66354/51786/18789/67797/212880/77134/15387/238831/67285/15381/54196/68705/22380/17749/67959/94230/20826/74351/18521/20462/75956/19826/20630/20383/108121/27756/69192/71702/98053/225027/20641/69241/27366/20227/67710/269061/28000/83410/76479/76938/56194/229279/80744/228410/11834/20639/66642/67996/67337/70767/68183/67225/69207/70052/22608/66101/75062/68592/51796/14105/74326/13204/66899/231329/11991/54723/108014/76167/83701/76522/53379/66373/330361/68011/23983/66618/57905/98758/68988/22185/232989/53607/15388/69920/20637/20646/68981/74737/233908/15568/50783/27967/19656/78651/68219/20021/66070/15481/67958/83486/108062,118
R-MMU-72766,Translation,141/3546,223/8828,1.6960946264366343e-12,1.9881998121007216e-10,1.241818989648343e-10,19989/107734/226982/69527/55949/69163/64659/27058/67895/20054/13629/67270/27370/216767/67212/13681/57837/268449/107732/65019/19921/19942/67671/68572/60441/217337/56282/20115/20090/217715/217869/75398/94066/66475/320806/218506/66128/59054/66480/66242/66121/20088/68836/67281/18458/68135/66656/26961/55944/27367/75705/14852/18100/224045/208643/13682/57808/27393/67768/121022/79044/67097/68565/27398/225363/20044/67674/13669/107733/66489/98221/100042807/77721/67204/66481/66230/68028/74600/28030/20091/65111/78523/68436/74776/13684/67427/20104/56280/20116/66407/54709/67025/66448/66077/13667/66845/20005/66661/94061/11837/209354/27979/14548/69956/56284/68499/64658/19951/66493/76846/19943/20103/20085/20055/27207/22121/19899/20068/27050/52443/27397/66085/26451/68052/56347/67186/19935/13685/22186/76808/94065/270106/53356/66163/56040/67941/13627/19944/235606/16785/67115,141
R-MMU-2990846,SUMOylation,108/3546,161/8828,3.1412989808707235e-12,3.3140704248186133e-10,2.069950696868498e-10,55989/208727/19821/13982/15182/19386/20610/21665/17246/103468/18148/20877/19069/15248/52615/22658/19401/12189/170930/11799/12416/30951/12418/17977/18035/19720/319159/319160/100041230/319161/69386/319157/319156/319155/326620/326619/218210/15387/72465/21834/15381/19357/68501/67040/223701/328572/214669/19387/18141/56233/223870/75826/320213/268903/22196/19763/240087/20230/72124/17190/17344/19697/16319/226026/109113/18034/13006/12151/20181/227720/20687/69482/59015/13436/66679/241915/97122/229615/26885/72787/29871/433759/57320/231042/13016/269113/107939/15258/54563/22591/110379/19365/13619/50995/22260/18226/15204/66647/67711/67872/69260/71805/13433/20466/18854/56469/19883/20842,108
