ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-427359,SIRT1 negatively regulates rRNA expression,49/142,68/8828,3.2895569983655434e-76,1.7960981211075866e-73,1.454330462435293e-73,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/97908/319182/260423/319157/319151/319166/319181/319180/319149/319156/319179/319164/68024/319155/319148/319178/319172/319150/326620/326619/360198/319176/97114/15077/97122/320332/20937,49
R-MMU-5250941,Negative epigenetic regulation of rRNA expression,49/142,69/8828,1.123091026139869e-75,3.066038501361842e-73,2.4826222683091843e-73,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/97908/319182/260423/319157/319151/319166/319181/319180/319149/319156/319179/319164/68024/319155/319148/319178/319172/319150/326620/326619/360198/319176/97114/15077/97122/320332/20937,49
R-MMU-427413,NoRC negatively regulates rRNA expression,48/142,66/8828,6.332462731156993e-75,1.1525082170705727e-72,9.332050340652412e-73,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/97908/319182/260423/319157/319151/319166/319181/319180/319149/319156/319179/319164/68024/319155/319148/319178/319172/319150/326620/326619/360198/319176/97114/15077/97122/320332,48
R-MMU-73728,RNA Polymerase I Promoter Opening,48/142,67/8828,2.2095618585998453e-74,3.0160519369887886e-72,2.442147317399829e-72,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/97908/319182/260423/319157/319151/319166/319181/319180/319149/319156/319179/319164/68024/319155/319148/319178/319172/319150/326620/326619/360198/319176/97114/15077/97122/320332,48
R-MMU-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,48/142,70/8828,7.608941178252852e-73,8.308963766652114e-71,6.727905883928839e-71,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/97908/319182/260423/319157/319151/319166/319181/319180/319149/319156/319179/319164/68024/319155/319148/319178/319172/319150/326620/326619/360198/319176/97114/15077/97122/320332,48
R-MMU-212300,PRC2 methylates histones and DNA,48/142,78/8828,2.80094892798905e-69,2.5488635244700354e-67,2.063857104834037e-67,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/97908/319182/260423/319157/319151/319166/319181/319180/319149/319156/319179/319164/68024/319155/319148/319178/319172/319150/326620/326619/360198/319176/97114/15077/97122/320332,48
R-MMU-2299718,Condensation of Prophase Chromosomes,48/142,79/8828,7.062800850538145e-69,5.5089846634197536e-67,4.4607163266556714e-67,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/97908/319182/260423/319157/319151/319166/319181/319180/319149/319156/319179/319164/68024/319155/319148/319178/319172/319150/326620/326619/360198/319176/97114/15077/97122/320332,48
R-MMU-5625740,RHO GTPases activate PKNs,49/142,89/8828,2.620272116065591e-67,1.7883357192147657e-65,1.4480451167730898e-65,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/97908/319182/260423/319157/319151/319166/319181/319180/319149/319156/319179/319164/68024/319155/319148/319178/319172/319150/326620/326619/360198/22631/319176/97114/15077/97122/320332,49
R-MMU-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,48/142,84/8828,5.485727591100486e-67,3.3280080719342947e-65,2.6947433780844496e-65,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/97908/319182/260423/319157/319151/319166/319181/319180/319149/319156/319179/319164/68024/319155/319148/319178/319172/319150/326620/326619/360198/319176/97114/15077/97122/320332,48
R-MMU-5250913,Positive epigenetic regulation of rRNA expression,49/142,94/8828,1.1171146154107844e-65,5.544950727402621e-64,4.489838645670139e-64,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/97908/319182/260423/319157/319151/319166/319181/319180/319149/319156/319179/319164/68024/319155/319148/319178/319172/319150/326620/326619/360198/319176/97114/15077/97122/11461/320332,49
