ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-3247509,Chromatin modifying enzymes,104/2363,179/8828,4.919435462506552e-19,2.5433481341158873e-16,1.5483275824099572e-16,17978/226976/66262/213464/71371/12567/216850/52615/217127/74026/57376/76719/83796/107817/13435/17977/52690/319191/319186/319159/319160/319187/319153/319170/665433/100041230/319161/665596/319168/319158/319167/319183/69386/260423/319151/319165/319156/319164/68024/319155/319148/319172/319150/360198/218214/54169/27374/51812/83797/93871/239985/16898/268936/66310/225888/225876/19697/67155/18034/64707/77683/140858/107435/11909/228829/56456/269424/192195/319176/97114/15267/15077/97122/319154/319189/99890/76804/70088/93760/99982/18600/30841/67956/338523/14056/104263/78783/214899/54343/320332/11569/75410/13626/233904/12443/234135/214572/59035/20586/214162/77853/235626/15161/320595,104
R-MMU-4839726,Chromatin organization,104/2363,179/8828,4.919435462506552e-19,2.5433481341158873e-16,1.5483275824099572e-16,17978/226976/66262/213464/71371/12567/216850/52615/217127/74026/57376/76719/83796/107817/13435/17977/52690/319191/319186/319159/319160/319187/319153/319170/665433/100041230/319161/665596/319168/319158/319167/319183/69386/260423/319151/319165/319156/319164/68024/319155/319148/319172/319150/360198/218214/54169/27374/51812/83797/93871/239985/16898/268936/66310/225888/225876/19697/67155/18034/64707/77683/140858/107435/11909/228829/56456/269424/192195/319176/97114/15267/15077/97122/319154/319189/99890/76804/70088/93760/99982/18600/30841/67956/338523/14056/104263/78783/214899/54343/320332/11569/75410/13626/233904/12443/234135/214572/59035/20586/214162/77853/235626/15161/320595,104
R-MMU-194315,Signaling by Rho GTPases,192/2363,429/8828,1.5935984027208754e-16,5.492602494711284e-14,3.343760859042399e-14,17978/76709/76707/74117/67771/226652/226747/15078/226849/94221/19386/70719/17931/216445/77605/66713/103573/76884/83431/18643/18472/22627/109934/216965/68524/57778/18750/14674/14784/15081/11799/108100/192662/52504/11852/19878/22630/20663/26932/12313/13424/14569/319191/319186/319159/319160/319187/319153/319170/665433/100041230/319161/665596/319168/319184/319158/319167/319183/69386/260423/319151/319165/319156/319164/68024/319155/319148/319172/319150/360198/544963/60411/71704/223435/22631/223666/17886/17972/19354/223701/19387/22143/22146/22379/224014/26413/13544/224105/16443/24001/72536/214952/26416/26382/20807/72415/22324/67938/67052/381112/20662/12314/75415/16573/19877/225358/13367/71302/72124/16319/71435/11308/227613/76117/13427/215280/50884/75786/228359/13589/66934/20779/54401/277360/13605/18645/622434/404710/67037/100043813/319176/97114/15267/15077/97122/319154/229841/51788/109333/76804/67733/73804/242687/18221/99982/12540/108911/13542/12615/19046/22629/74734/56455/12704/19047/56378/23912/22628/11461/11867/13426/73178/69993/56150/232201/320332/11857/232906/12315/16801/75547/29875/56212/18751/102098/234094/19053/78816/18709/320394/12550/69581/234865/330914/69632/15270/270163/17973/75669/12387/192176/18481,192
R-MMU-9018519,Estrogen-dependent gene expression,74/2363,119/8828,3.847629794415885e-16,9.946123018565063e-14,6.054954255422894e-14,17978/13869/18986/22278/15078/13982/56351/77605/20020/15081/17977/268527/14281/83602/22632/15519/319191/319186/319159/319160/319187/319153/319170/665433/100041230/319161/665596/319168/319184/319158/319167/319183/69386/260423/319151/319165/319156/319164/68024/319155/319148/319172/319150/360198/17869/328572/12455/20683/268903/15516/18519/98053/67710/14462/107951/11909/228913/319176/97114/15267/15077/97122/319154/51788/433759/99982/14228/320332/22282/12400/59035/15270/21887/235459,74
R-MMU-2262752,Cellular responses to stress,190/2363,431/8828,1.5185918996691266e-15,3.140448048515754e-13,1.9118272757939745e-13,108664/21749/67923/26921/98402/108989/19821/11758/15078/17684/26408/140742/66403/19386/52717/93759/104248/56371/17246/15364/270802/56351/12323/77605/78294/103554/216742/26397/22187/26398/216850/22627/52615/69077/56354/26399/15081/12418/18453/66156/26443/19167/15251/14281/13424/15519/19166/75512/319191/319186/319159/319160/319187/319153/319170/665433/100041230/319161/665596/319168/319184/319158/319167/319183/69386/260423/14957/319151/319165/319156/50709/319164/68024/319155/50708/319148/319172/319150/360198/218210/12325/26419/71844/219158/19645/17972/56438/328572/18141/22143/22146/170644/26413/15260/56637/110920/20655/23872/19170/11984/11974/14229/26416/12575/19763/16912/15516/52563/15526/56550/16906/67665/72124/54683/20867/50497/12151/77683/227613/14828/66998/13427/228769/66679/26444/665113/18415/19172/11863/319176/97114/15267/15077/97122/319154/68576/108058/51788/12448/27354/52187/15502/269523/68441/18477/114143/230676/54170/54383/20111/12345/19181/19744/23950/269113/56455/17165/59008/22190/66096/15505/13426/252875/101148/66144/14056/54563/22346/14228/12576/320332/112406/12447/13626/66508/26440/11966/22186/56445/71805/11972/21750/17463/234865/23871/15481/15270/26441/13627/29806,190
R-MMU-8953897,Cellular responses to external stimuli,190/2363,433/8828,2.6714803315697765e-15,4.0269956706767755e-13,2.45153559102587e-13,108664/21749/67923/26921/98402/108989/19821/11758/15078/17684/26408/140742/66403/19386/52717/93759/104248/56371/17246/15364/270802/56351/12323/77605/78294/103554/216742/26397/22187/26398/216850/22627/52615/69077/56354/26399/15081/12418/18453/66156/26443/19167/15251/14281/13424/15519/19166/75512/319191/319186/319159/319160/319187/319153/319170/665433/100041230/319161/665596/319168/319184/319158/319167/319183/69386/260423/14957/319151/319165/319156/50709/319164/68024/319155/50708/319148/319172/319150/360198/218210/12325/26419/71844/219158/19645/17972/56438/328572/18141/22143/22146/170644/26413/15260/56637/110920/20655/23872/19170/11984/11974/14229/26416/12575/19763/16912/15516/52563/15526/56550/16906/67665/72124/54683/20867/50497/12151/77683/227613/14828/66998/13427/228769/66679/26444/665113/18415/19172/11863/319176/97114/15267/15077/97122/319154/68576/108058/51788/12448/27354/52187/15502/269523/68441/18477/114143/230676/54170/54383/20111/12345/19181/19744/23950/269113/56455/17165/59008/22190/66096/15505/13426/252875/101148/66144/14056/54563/22346/14228/12576/320332/112406/12447/13626/66508/26440/11966/22186/56445/71805/11972/21750/17463/234865/23871/15481/15270/26441/13627/29806,190
R-MMU-195258,RHO GTPase Effectors,147/2363,311/8828,2.7262059666090354e-15,4.0269956706767755e-13,2.45153559102587e-13,17978/76709/76707/74117/67771/226747/15078/226849/94221/19386/17931/77605/66713/103573/76884/83431/18643/18472/22627/216965/68524/57778/18750/14784/15081/11799/108100/52504/11852/19878/22630/26932/12313/13424/319191/319186/319159/319160/319187/319153/319170/665433/100041230/319161/665596/319168/319184/319158/319167/319183/69386/260423/319151/319165/319156/319164/68024/319155/319148/319172/319150/360198/544963/60411/22631/17886/17972/19354/223701/19387/22143/22146/22379/26413/13544/224105/26416/20807/72415/67938/67052/12314/16573/19877/13367/72124/16319/11308/227613/13427/215280/50884/75786/13589/66934/20779/54401/18645/404710/67037/100043813/319176/97114/15267/15077/97122/319154/229841/51788/109333/76804/67733/73804/242687/18221/99982/12540/108911/13542/12615/19046/22629/56455/12704/19047/56378/22628/11461/11867/13426/73178/56150/320332/12315/29875/56212/18751/19053/320394/12550/234865/15270/17973/75669/12387/192176/18481,147
R-MMU-8939211,ESR-mediated signaling,101/2363,190/8828,6.072065705484449e-15,7.84814492433865e-13,4.777756962999607e-13,17978/12912/13869/18986/22278/23797/15078/13982/56484/56351/77605/103573/20020/15081/17977/268527/14281/83602/12313/22632/15519/14706/319191/319186/319159/319160/319187/319153/319170/665433/100041230/319161/665596/319168/319184/319158/319167/319183/69386/260423/319151/319165/319156/319164/68024/319155/319148/319172/319150/360198/18708/14702/17869/328572/12455/20683/26413/268903/14229/15516/18519/98053/268980/12314/67710/14462/107951/11909/20779/17395/228913/319176/97114/15267/15077/97122/319154/51788/14707/14700/18710/433759/99982/14688/14693/14701/14228/12576/320332/16653/12315/11652/22282/16001/18709/12400/59035/15270/21887/235459/14678,101
R-MMU-2559583,Cellular Senescence,91/2363,169/8828,4.966518362775319e-14,5.7059777634551995e-12,3.4736584572393465e-12,21749/26921/19821/15078/26408/66403/52717/104248/56371/17246/15364/77605/78294/26397/22187/26398/216850/52615/26399/15081/12418/66156/14281/319191/319186/319159/319160/319187/319153/319170/665433/100041230/319161/665596/319168/319184/319158/319167/319183/69386/260423/14957/319151/319165/319156/50709/319164/68024/319155/50708/319148/319172/319150/360198/26419/19645/170644/26413/15260/23872/26416/12575/19763/52563/16906/12151/77683/665113/319176/97114/15267/15077/97122/319154/51788/12448/27354/54383/20111/17165/59008/22190/14056/12576/320332/12447/13626/22186/21750/23871/15270,91
R-MMU-8878171,Transcriptional regulation by RUNX1,100/2363,196/8828,2.5387011294828673e-13,2.625016967885285e-11,1.5980455530850054e-11,213464/19821/15078/13982/77605/78294/103554/22187/69077/57376/83796/15081/12418/26443/19167/19166/319191/319186/319159/319160/319187/319153/319170/665433/100041230/319161/665596/319168/319184/319158/319167/319183/69386/260423/319151/319165/319156/319164/68024/319155/319148/319172/319150/360198/66671/13709/328572/67057/83797/239985/19170/19763/16912/13001/12445/18519/66310/67155/76073/14462/12151/140858/66998/16909/228769/12995/26444/56456/69257/19172/319176/97114/15267/15077/97122/319154/99890/51788/54383/433759/93760/19181/19247/22190/56353/12444/320332/75410/26440/233904/12443/22186/12400/17463/20586/15270/214162/26441/20466/21406,100
