ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-72203,Processing of Capped Intron-Containing Pre-mRNA,171/3413,228/8828,1.4541612471457623e-29,1.5152360195258845e-26,8.265758667986439e-27,20643/70579/108989/13211/51810/66125/71713/19386/67500/67332/66420/69878/103468/66118/67465/193116/59013/20020/192159/110809/67480/20624/72047/20382/192170/21681/54451/66354/51786/18789/67797/218210/73666/212880/77134/15387/238831/67285/66231/15381/56335/71844/68705/170762/17749/67959/94230/68479/20826/18141/74351/18521/15382/245841/20462/60532/75956/19826/20630/20383/108121/76936/27756/53817/69192/225027/225160/20641/69241/74320/66810/72124/27366/319322/20227/53319/269061/83410/76479/76938/74412/227699/227720/56194/229279/80744/69482/59015/228410/11834/320632/20638/20639/56488/67996/67337/66679/68879/53317/94315/66511/70767/107701/60365/68183/67225/210529/13684/69207/433702/70052/17149/22608/66101/56031/75062/68598/68592/51796/14105/74326/231042/20492/13204/66899/269113/11991/54723/76167/107939/83701/54188/76522/66373/68011/23983/66618/57905/54563/67678/110379/98758/60321/68988/22185/232989/53607/15388/20637/68981/74737/70233/233908/15568/70616/50783/27967/19656/78651/68219/20021/101943/234865/15481/67958/83486/54633/331401/19655/108062/56258,171
R-MMU-72163,mRNA Splicing - Major Pathway,133/3413,172/8828,1.9843034157665181e-25,1.0338220796143559e-22,5.639599181652209e-23,20643/13211/51810/66125/71713/67500/67332/66420/69878/67465/193116/59013/20020/192159/110809/67480/20624/72047/20382/192170/21681/54451/66354/51786/18789/212880/77134/15387/238831/67285/15381/68705/17749/67959/94230/68479/20826/74351/18521/15382/245841/20462/75956/19826/20630/20383/108121/76936/27756/69192/225027/20641/69241/74320/66810/27366/319322/20227/269061/83410/76479/76938/56194/229279/80744/228410/11834/320632/20638/20639/67996/67337/68879/53317/94315/70767/107701/60365/68183/69207/433702/70052/17149/22608/66101/56031/75062/68598/68592/51796/14105/74326/13204/66899/11991/54723/83701/54188/76522/66373/68011/23983/66618/57905/67678/98758/60321/68988/22185/232989/53607/15388/20637/68981/74737/70233/233908/15568/70616/50783/27967/19656/78651/68219/20021/101943/15481/67958/83486/54633/19655/108062/56258,133
R-MMU-72172,mRNA Splicing,136/3413,178/8828,4.510611557798415e-25,1.5666857477419826e-22,8.546421898986469e-23,20643/13211/51810/66125/71713/67500/67332/66420/69878/67465/193116/59013/20020/192159/110809/67480/20624/72047/20382/192170/21681/54451/66354/51786/18789/67797/212880/77134/15387/238831/67285/15381/68705/17749/67959/94230/68479/20826/74351/18521/15382/245841/20462/75956/19826/20630/20383/108121/76936/27756/69192/225027/20641/69241/74320/66810/27366/319322/20227/269061/83410/76479/76938/56194/229279/80744/228410/11834/320632/20638/20639/67996/67337/68879/53317/94315/70767/107701/60365/68183/67225/69207/433702/70052/17149/22608/66101/56031/75062/68598/68592/51796/14105/74326/13204/66899/11991/54723/76167/83701/54188/76522/66373/68011/23983/66618/57905/67678/98758/60321/68988/22185/232989/53607/15388/20637/68981/74737/70233/233908/15568/70616/50783/27967/19656/78651/68219/20021/101943/15481/67958/83486/54633/19655/108062/56258,136
R-MMU-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,131/3413,175/8828,9.332947900789716e-23,1.620821952103814e-20,8.841740116537625e-21,19989/27993/114641/73674/55989/57750/195434/17975/215193/353258/56200/20054/52705/27370/64934/66249/57316/78294/75273/78394/217109/65019/19921/19942/68979/67671/104318/20115/20090/66483/217995/71340/66475/105372/66480/20088/30877/72662/67281/19946/223499/109075/26961/27367/20826/74778/57808/68193/67045/213773/67097/54127/20084/67676/224823/53414/72515/66878/225348/20044/59028/54364/66583/18572/227715/269261/67134/24128/68028/50911/69639/20091/100043813/68436/67427/66362/269536/20104/67205/67025/50912/74035/19934/20005/65961/100503670/100608/11837/19988/208144/19951/213895/14791/67755/76846/19943/20103/20085/14113/27207/22121/19899/67973/20068/27050/26451/68052/267019/67186/67276/234374/22186/76808/21771/66164/67619/72544/68533/270106/102462/56040/67891/67941/19944/16785/66446/67248/110954/76130/20102/19982,131
R-MMU-72312,rRNA processing,131/3413,175/8828,9.332947900789716e-23,1.620821952103814e-20,8.841740116537625e-21,19989/27993/114641/73674/55989/57750/195434/17975/215193/353258/56200/20054/52705/27370/64934/66249/57316/78294/75273/78394/217109/65019/19921/19942/68979/67671/104318/20115/20090/66483/217995/71340/66475/105372/66480/20088/30877/72662/67281/19946/223499/109075/26961/27367/20826/74778/57808/68193/67045/213773/67097/54127/20084/67676/224823/53414/72515/66878/225348/20044/59028/54364/66583/18572/227715/269261/67134/24128/68028/50911/69639/20091/100043813/68436/67427/66362/269536/20104/67205/67025/50912/74035/19934/20005/65961/100503670/100608/11837/19988/208144/19951/213895/14791/67755/76846/19943/20103/20085/14113/27207/22121/19899/67973/20068/27050/26451/68052/267019/67186/67276/234374/22186/76808/21771/66164/67619/72544/68533/270106/102462/56040/67891/67941/19944/16785/66446/67248/110954/76130/20102/19982,131
R-MMU-8868773,rRNA processing in the nucleus and cytosol,131/3413,175/8828,9.332947900789716e-23,1.620821952103814e-20,8.841740116537625e-21,19989/27993/114641/73674/55989/57750/195434/17975/215193/353258/56200/20054/52705/27370/64934/66249/57316/78294/75273/78394/217109/65019/19921/19942/68979/67671/104318/20115/20090/66483/217995/71340/66475/105372/66480/20088/30877/72662/67281/19946/223499/109075/26961/27367/20826/74778/57808/68193/67045/213773/67097/54127/20084/67676/224823/53414/72515/66878/225348/20044/59028/54364/66583/18572/227715/269261/67134/24128/68028/50911/69639/20091/100043813/68436/67427/66362/269536/20104/67205/67025/50912/74035/19934/20005/65961/100503670/100608/11837/19988/208144/19951/213895/14791/67755/76846/19943/20103/20085/14113/27207/22121/19899/67973/20068/27050/26451/68052/267019/67186/67276/234374/22186/76808/21771/66164/67619/72544/68533/270106/102462/56040/67891/67941/19944/16785/66446/67248/110954/76130/20102/19982,131
R-MMU-2262752,Cellular responses to stress,262/3413,431/8828,1.471423501673512e-21,2.1903189839197137e-19,1.194840136697288e-19,108664/21749/67923/26921/22145/70247/17164/17248/338375/108989/19821/11758/15078/17684/26408/140742/66403/19386/52717/56371/50493/17246/103468/15364/270802/56351/78294/103554/17168/216742/22187/26398/216850/22059/68275/22627/26446/22123/56354/19192/217232/66997/15081/30951/12418/18453/26443/56444/19167/15251/14281/19179/13424/15519/19166/319185/319152/319159/319160/319169/319187/319153/665596/665433/100041230/319161/319168/319158/319183/69386/319173/97908/319182/260423/319157/14957/319151/319181/319180/319165/319149/319156/319179/50709/319164/68024/319155/50708/319178/319172/326620/326619/360198/80838/22151/218210/268706/66413/26419/67089/19173/71844/219158/170762/56551/66538/70356/56438/328572/18141/22143/22146/170644/26413/15260/56637/11964/20655/23872/20112/19170/67673/11984/56716/11974/15361/14229/26416/12575/19763/15511/193740/66237/15516/71745/52563/15526/56550/16906/67665/72124/81601/54683/20867/319594/227613/227699/227720/14828/66998/19177/59029/69482/59015/19182/17222/228769/66679/26444/665113/241915/18415/83409/19185/11863/319176/97114/15267/15077/97122/319154/108058/66105/51788/56692/12448/27354/242341/15502/53598/269523/22166/66440/66290/68441/16476/18477/54170/26445/54383/19646/230784/20111/12345/19181/231042/19744/23950/52206/269113/75560/56455/80888/17165/56317/59008/67151/22190/17969/107939/15505/252875/101148/101185/66144/14056/13191/54563/22346/110379/11973/13619/101142/12576/320332/232440/13875/112406/23996/57296/12447/67605/67669/13626/75430/66508/26440/29810/23997/26400/69957/22428/22186/81489/56445/234663/11972/17463/57321/13057/234865/112405/17535/23871/15481/15270/11920/58233/13627/14775/245670/110651,262
R-MMU-8953897,Cellular responses to external stimuli,262/3413,433/8828,3.7233457128013226e-21,4.849657790923722e-19,2.645535111727255e-19,108664/21749/67923/26921/22145/70247/17164/17248/338375/108989/19821/11758/15078/17684/26408/140742/66403/19386/52717/56371/50493/17246/103468/15364/270802/56351/78294/103554/17168/216742/22187/26398/216850/22059/68275/22627/26446/22123/56354/19192/217232/66997/15081/30951/12418/18453/26443/56444/19167/15251/14281/19179/13424/15519/19166/319185/319152/319159/319160/319169/319187/319153/665596/665433/100041230/319161/319168/319158/319183/69386/319173/97908/319182/260423/319157/14957/319151/319181/319180/319165/319149/319156/319179/50709/319164/68024/319155/50708/319178/319172/326620/326619/360198/80838/22151/218210/268706/66413/26419/67089/19173/71844/219158/170762/56551/66538/70356/56438/328572/18141/22143/22146/170644/26413/15260/56637/11964/20655/23872/20112/19170/67673/11984/56716/11974/15361/14229/26416/12575/19763/15511/193740/66237/15516/71745/52563/15526/56550/16906/67665/72124/81601/54683/20867/319594/227613/227699/227720/14828/66998/19177/59029/69482/59015/19182/17222/228769/66679/26444/665113/241915/18415/83409/19185/11863/319176/97114/15267/15077/97122/319154/108058/66105/51788/56692/12448/27354/242341/15502/53598/269523/22166/66440/66290/68441/16476/18477/54170/26445/54383/19646/230784/20111/12345/19181/231042/19744/23950/52206/269113/75560/56455/80888/17165/56317/59008/67151/22190/17969/107939/15505/252875/101148/101185/66144/14056/13191/54563/22346/110379/11973/13619/101142/12576/320332/232440/13875/112406/23996/57296/12447/67605/67669/13626/75430/66508/26440/29810/23997/26400/69957/22428/22186/81489/56445/234663/11972/17463/57321/13057/234865/112405/17535/23871/15481/15270/11920/58233/13627/14775/245670/110651,262
R-MMU-72766,Translation,152/3413,223/8828,1.7137647905092718e-19,1.9841587907896234e-17,1.0823777624269083e-17,27395/19989/107734/114641/69527/69163/27058/67895/20054/13629/66047/27370/78294/216767/13681/57837/64656/67036/65019/19921/19942/67671/68572/56282/20115/24067/665155/20090/66483/13665/217869/75398/94066/66475/320806/218506/66128/59054/66480/66242/66121/20088/69089/68836/67281/19946/18458/16341/68135/68537/66656/26961/55944/27367/75705/18100/224045/13682/57808/68193/27393/67768/79044/67097/54127/20084/68565/27398/225363/20044/66419/18120/67160/94063/13669/269261/67871/98221/78655/100042807/77721/67204/66230/68028/20091/65111/100043813/68436/74776/13684/67427/20104/108067/54709/67025/19934/66448/66077/13667/20005/66661/94061/100503670/11837/19988/209354/22384/27979/14548/66223/69956/56284/19951/66493/232536/76846/19943/20103/20085/24030/27207/22121/19899/67308/20068/27050/52443/27397/66085/26451/68052/267019/67186/19935/57312/22186/76808/270106/53356/56040/67891/67941/13627/64655/94062/19944/16785/67248/110954/26905/20102/19982,152
R-MMU-68886,M Phase,232/3413,383/8828,6.62873154291067e-19,6.907138267712919e-17,3.767910561233433e-17,22145/70247/76707/108989/66977/76816/226747/15078/108000/226849/19386/52717/52696/18541/17997/103468/380664/19324/103573/69922/78294/103554/30939/19052/22187/83431/20877/18472/22627/216965/26446/22123/19192/217232/66997/15081/11799/104318/52504/14245/26443/19167/26932/217718/19179/26931/13424/15519/19166/319185/319152/319159/319160/319169/319187/319153/665596/665433/100041230/319161/319168/319158/319183/69386/319173/97908/319182/260423/319157/319151/319181/319180/319165/319149/319156/319179/319164/68024/319155/319178/319172/326620/326619/360198/22151/218210/66336/74470/66413/218914/67089/219072/19173/71844/71978/76789/170762/71175/19357/19387/18141/52683/22143/22146/67203/72083/26413/75296/19170/51792/72415/67052/19348/52563/16906/225659/72124/70799/23825/67849/16319/13006/227613/227699/227720/66998/26920/19177/59029/70231/69482/59015/19182/75786/228421/66296/51885/99100/215387/17222/228769/12995/13589/66679/26444/20873/70099/16905/100043813/19185/319176/97114/15267/15077/97122/319154/51788/59021/53598/14211/66440/214444/230376/67733/73804/107995/26445/18221/69928/19181/231042/12615/231123/54392/52206/381644/12617/269113/71782/56455/19047/434233/56317/59008/67151/56430/208628/22190/107939/22628/17120/100710/56150/13191/54563/110379/320332/232440/23996/57296/71909/233276/75430/101706/26440/18751/23997/69957/244329/19053/18536/71876/22186/76478/234663/320394/17463/234865/74360/78658/15270/26951/73699/71819/68121/20842/28135/76499/20843/13726/320595/237222,232
