ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-68886,M Phase,329/4426,383/8828,4.047177186216906e-51,4.257630399900185e-48,2.1812154940453218e-48,68549/22145/70247/76707/108989/66352/66977/76816/226747/15078/226849/67141/19386/52717/12534/52696/18541/69736/17997/103468/380664/69654/77605/19324/103573/69922/78294/103554/70385/30939/19052/22187/83431/20877/19175/19069/18472/22627/216965/69077/66140/68097/26446/22123/103733/103768/19192/217232/19184/66997/18750/445007/15081/11799/66156/104318/52504/14245/26443/19167/26932/217718/19179/22367/26931/13424/15519/76044/19166/319185/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/97908/319182/260423/319157/319151/319166/319181/319180/319165/319149/319156/319179/319164/68024/319155/319148/319178/319172/319150/326620/326619/360198/319177/22151/218210/66336/74470/26886/268697/60411/16563/66413/22194/218914/67089/219072/19173/19186/19188/219103/71844/71978/19645/76789/170762/71175/19357/27373/19387/66570/18141/328580/52683/22143/22146/105988/72083/26413/21762/75296/19170/51792/224640/16912/16913/13001/22154/21770/72415/64898/67052/19348/52563/16906/72124/70799/225745/76308/23825/67849/225849/16319/208518/54130/13006/67121/227613/68475/99152/18286/56086/227699/227720/99412/66998/26920/19177/59029/66442/70231/13427/69482/59015/19182/75786/228421/12236/66296/51885/99100/215387/12235/17222/228769/12995/13589/16328/66934/68612/66679/26444/20873/70099/67037/100043813/19172/19185/319176/97114/15267/15077/97122/319154/26442/229841/51788/59021/53598/14211/66440/214444/230376/67733/72787/73804/107995/52276/26445/18221/108911/69928/100986/19181/231042/12615/231123/54392/52206/381644/12617/269113/71782/56455/19047/434233/56317/59008/67151/56430/208628/67956/22190/107939/22628/17120/100710/83922/56150/13191/236266/54563/110379/320332/232440/232987/23996/57296/71909/233276/75430/101706/26440/101565/18817/18751/26417/12237/23997/259279/69957/244329/19053/18536/71876/74549/22186/76478/18747/382030/71805/13000/234663/320394/19171/17463/234865/74360/67629/78658/15270/26951/73699/26441/71819/12442/59046/68121/20842/28135/76499/235661/20843/73738/13726/236930/70315/320595/24061/237222,329
R-MMU-69620,Cell Cycle Checkpoints,253/4426,282/8828,4.2411138362238965e-47,2.2308258778537696e-44,1.142868570603492e-44,17215/68549/18393/22218/12021/70247/76707/17219/17248/26374/66977/26909/226747/226849/19386/52717/327762/12534/52696/59004/69736/93765/17246/103468/12566/15574/103573/78294/103554/70385/19052/21975/22187/83431/20877/22059/19175/18472/68275/22627/216965/69077/237911/66140/68097/26446/22123/23834/19192/12189/217232/19184/66997/445007/11799/66156/52504/22630/26443/19167/26932/19179/26931/13424/19166/319185/319152/319186/319159/319160/319187/319153/319188/665596/100041230/319161/319184/319158/319183/69386/97908/319182/319157/319181/319180/319156/319179/68024/319155/319178/326620/326619/360198/319177/66336/20184/26886/268697/60411/16563/66413/22194/67089/19173/19186/19188/19355/22631/19387/66570/29870/223970/70620/17217/12544/21762/106344/70238/19170/51792/268930/12575/58230/16912/16913/240087/21770/72415/67052/225182/52563/72124/81601/225849/16319/70024/99152/66998/19177/26428/59029/66442/13427/59015/19182/75786/228421/12236/27223/12235/17222/66634/228769/13589/228829/66934/54401/68612/26444/12428/67037/100043813/19172/19185/97122/26442/229841/12448/27354/66440/67733/18392/73804/107995/52276/269582/26445/18221/108911/69928/27214/19181/26429/12615/107976/22629/107823/52206/12617/70681/12545/50883/56455/72151/19047/434233/231724/56317/59008/67151/56430/208628/22190/19718/22628/17220/17120/69263/68240/56150/17216/110379/12576/320332/232987/23996/57296/12447/15204/12144/75430/22390/26440/18817/12237/23997/69957/22427/19053/71876/22186/68251/17218/234663/320394/19171/17463/234865/17535/67629/12649/15270/26951/73699/11920/26441/12442/235559/12530/76499/235661/210766/236930,253
R-MMU-73894,DNA Repair,274/4426,314/8828,1.8908567160532874e-45,6.630604217626861e-43,3.396907503927309e-43,21399/21749/56210/246229/22218/12021/22596/108679/67196/26909/76843/19714/327762/20610/66420/59004/50721/21665/93765/21853/12566/54125/18972/77605/15574/67030/78294/268395/22210/26572/268420/21975/22187/22059/20020/68275/66983/19364/237911/114714/217069/268465/12189/16647/170930/71885/217365/20892/209334/104806/18974/17420/19363/22632/74335/319185/319152/319186/319159/319160/319169/319187/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/97908/319182/319157/319166/319181/319180/319165/319156/319179/319164/68024/319155/319178/319172/326620/326619/360198/319177/56196/20184/14088/66671/108138/17686/27015/23894/12572/71991/56249/104416/319955/26419/11546/11792/382913/19355/17749/69833/56438/328572/14375/51812/71726/52864/252870/223970/50505/70620/22230/245841/106344/70238/77782/15312/193838/22196/58230/14885/240087/80905/193796/17685/17688/225182/225280/69241/13872/26447/69745/71711/81601/67710/13194/28000/56626/227525/51869/107986/11834/19361/68142/27223/12848/18538/14049/269400/56456/12428/319176/15267/97122/229615/68058/140917/51788/27354/77593/269523/60534/22590/19359/230484/230674/56031/100206/269582/14050/71890/69928/67513/100038882/57434/55982/107976/71101/107823/19822/19687/231329/26891/70681/18973/50883/22256/72151/231724/209357/22190/19718/22385/26893/11461/12190/69263/68240/101185/66979/57905/56505/232314/58186/18294/211651/17193/19365/26894/19362/320332/232440/69714/16881/19060/13870/13871/22594/69920/101831/18971/14884/100040608/15204/330554/208836/12144/67967/233826/56420/67439/99375/18970/22427/234258/22186/68251/93762/19358/26383/20021/497652/57321/22224/244666/17535/235134/12649/15270/11920/72774/56469/66131/68026/93836/235559/74153/17350/67561/72584/210766,274
R-MMU-2262752,Cellular responses to stress,350/4426,431/8828,9.438405499677424e-43,2.4823006464151625e-40,1.2717009515354845e-40,108664/21749/67923/213539/26921/22145/70247/17164/17248/338375/108989/19821/11758/15078/17684/26408/140742/66403/19386/52717/93759/104248/56371/50493/69736/17246/103468/270802/69654/56351/12566/12323/77605/78294/103554/17168/26420/216742/26397/23939/22187/26398/216850/22059/19175/50932/19069/68275/22627/52615/69077/68097/26446/22123/56354/19192/217232/19184/66997/445007/15081/30951/12418/18453/66156/112407/26443/56444/19167/15251/15512/73834/14281/19179/13424/15519/70369/19166/319185/319152/319186/319159/319160/319169/319187/56702/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/97908/319182/260423/319157/14957/319151/319166/319181/319180/319165/319149/319156/319179/50709/319164/68024/319155/50708/319148/319178/319172/319150/326620/326619/360198/80838/319177/22151/218210/268706/66413/22194/12325/26419/50527/67089/19173/19186/19188/71844/219158/19645/170762/66335/15499/56551/17972/14958/66538/70356/56438/328572/18141/22143/22146/170644/26413/15260/21762/56637/11964/110920/20655/23872/19170/67673/11984/56716/11974/111241/14229/26416/12575/16912/16913/110147/66237/15516/13819/71745/52563/15526/56550/16906/67665/72124/27060/12460/81601/54683/20867/319594/54130/11757/50497/12151/77683/227613/99152/227699/227720/14828/66998/19177/59029/13427/69482/59015/19182/12359/17222/228769/68612/12608/66679/26444/665113/241915/12428/18415/329679/83409/19172/19185/11863/319176/97114/15267/15077/97122/319154/68576/26442/108058/51788/56692/12448/27354/15502/12017/53598/269523/22166/66440/66290/68441/16476/72787/18477/114143/230676/29871/54170/26445/54383/19646/230784/20111/12345/56717/22791/19181/231042/19744/23950/277854/52206/269113/75560/56455/17165/56317/59008/67151/22190/80909/17969/107939/66096/15505/252875/68240/101148/12343/101185/66144/14056/13191/54563/22346/110379/11973/13619/101142/14228/12576/320332/232440/13875/112406/23996/57296/12447/67605/67669/13626/75430/66508/26440/59288/26417/29810/23997/26400/69957/14782/22428/11966/22186/81489/21672/56445/71805/234663/11972/497652/19171/17463/319481/57321/68196/13057/234865/112405/17535/23871/15481/15270/11920/26441/13627/102626/56032/14775/235661/29806/15185/245670/110651/245688,350
R-MMU-8953897,Cellular responses to external stimuli,350/4426,433/8828,6.916354574376178e-42,1.4552010024487479e-39,7.4551021938539e-40,108664/21749/67923/213539/26921/22145/70247/17164/17248/338375/108989/19821/11758/15078/17684/26408/140742/66403/19386/52717/93759/104248/56371/50493/69736/17246/103468/270802/69654/56351/12566/12323/77605/78294/103554/17168/26420/216742/26397/23939/22187/26398/216850/22059/19175/50932/19069/68275/22627/52615/69077/68097/26446/22123/56354/19192/217232/19184/66997/445007/15081/30951/12418/18453/66156/112407/26443/56444/19167/15251/15512/73834/14281/19179/13424/15519/70369/19166/319185/319152/319186/319159/319160/319169/319187/56702/319153/319170/319188/665596/665433/100041230/319161/319168/319184/319158/319167/319183/69386/319173/97908/319182/260423/319157/14957/319151/319166/319181/319180/319165/319149/319156/319179/50709/319164/68024/319155/50708/319148/319178/319172/319150/326620/326619/360198/80838/319177/22151/218210/268706/66413/22194/12325/26419/50527/67089/19173/19186/19188/71844/219158/19645/170762/66335/15499/56551/17972/14958/66538/70356/56438/328572/18141/22143/22146/170644/26413/15260/21762/56637/11964/110920/20655/23872/19170/67673/11984/56716/11974/111241/14229/26416/12575/16912/16913/110147/66237/15516/13819/71745/52563/15526/56550/16906/67665/72124/27060/12460/81601/54683/20867/319594/54130/11757/50497/12151/77683/227613/99152/227699/227720/14828/66998/19177/59029/13427/69482/59015/19182/12359/17222/228769/68612/12608/66679/26444/665113/241915/12428/18415/329679/83409/19172/19185/11863/319176/97114/15267/15077/97122/319154/68576/26442/108058/51788/56692/12448/27354/15502/12017/53598/269523/22166/66440/66290/68441/16476/72787/18477/114143/230676/29871/54170/26445/54383/19646/230784/20111/12345/56717/22791/19181/231042/19744/23950/277854/52206/269113/75560/56455/17165/56317/59008/67151/22190/80909/17969/107939/66096/15505/252875/68240/101148/12343/101185/66144/14056/13191/54563/22346/110379/11973/13619/101142/14228/12576/320332/232440/13875/112406/23996/57296/12447/67605/67669/13626/75430/66508/26440/59288/26417/29810/23997/26400/69957/14782/22428/11966/22186/81489/21672/56445/71805/234663/11972/497652/19171/17463/319481/57321/68196/13057/234865/112405/17535/23871/15481/15270/11920/26441/13627/102626/56032/14775/235661/29806/15185/245670/110651/245688,350
R-MMU-72203,Processing of Capped Intron-Containing Pre-mRNA,205/4426,228/8828,1.3343197900865798e-38,2.3395073652851367e-36,1.198546899165489e-36,20643/108989/13211/51810/67418/66125/71713/19386/67500/67332/66420/66094/69736/103468/66118/67465/67178/107829/193116/59013/20020/19069/192159/110809/67480/20624/72047/445007/20382/192170/21681/54451/20384/66354/51786/18789/67797/218210/73666/212880/77134/15387/238831/67285/72198/66231/15381/56335/54196/71844/68705/170762/17749/67959/94230/69833/68479/20826/18141/74351/18521/15382/245841/20462/68092/69823/60532/386612/75956/19826/20630/20383/68816/108121/76936/27756/53817/69192/98053/225027/225160/20641/69241/74320/66810/72124/27366/319322/20227/53319/67710/269061/28000/83410/76479/76938/74412/227699/227720/56194/229279/80744/69482/98985/59015/228410/11834/320632/20638/20639/66877/56488/66642/67996/66679/68879/53317/94315/66511/70767/107701/60365/68183/67225/210529/13684/69207/70052/72787/17149/230596/22608/66101/56031/75062/66585/68598/68592/51796/14105/74326/231042/20492/13204/66899/231329/269113/11991/54723/108014/76167/107939/83701/54188/76522/53379/66373/28035/330361/68011/23983/66618/57905/54563/67678/110379/98758/68988/22185/107686/232989/53607/15388/69920/20637/20646/68981/74737/70233/233908/67439/15568/70616/50783/27967/19656/78651/68278/68219/71805/20021/64340/101943/234865/66070/15481/67958/83486/209416/54633/68134/331401/19655/108062/56258,205
R-MMU-5688426,Deubiquitination,212/4426,246/8828,1.6670199245896744e-33,2.5052928009547677e-31,1.2834800020900953e-31,70675/12021/319651/70247/226418/17248/56207/30941/13982/21929/68031/12534/327799/17246/14479/110962/17847/78294/103554/108645/22333/57783/319162/216825/22187/22059/216869/19175/59040/69077/217057/26446/22123/14534/56208/19192/12189/19184/66313/66997/12006/68837/26443/18035/19167/15251/19179/110616/22632/69641/22031/19166/319169/319170/665433/319168/319167/319173/319166/319165/319164/319172/19766/218214/20184/246103/66413/22334/56249/104416/67089/19173/19186/19188/18002/50933/17869/74158/66513/328572/51812/252870/22230/21762/28185/30940/74112/19170/12005/16912/16913/18519/59025/225280/11555/17128/17131/17126/19671/107260/19211/76630/74493/14462/20844/22030/74270/66998/19177/109241/56324/59029/71586/19182/107986/22034/68142/84092/228769/228790/26444/56436/56456/12428/20439/19172/19185/229603/319176/15267/26442/170822/192656/26409/230073/269523/21812/19359/320713/329908/107995/269582/26445/170707/68350/19181/107976/231130/231151/70681/100756/71954/67151/22190/17425/11461/76800/22217/107607/70527/56505/101206/24110/22225/232440/69714/23996/57296/66124/170711/109689/24075/74996/26440/101565/109359/360216/23997/22335/18970/21951/22186/14232/68251/17125/19358/74256/19171/17463/22224/67952/11797/11796/50868/235134/235323/26441/17127/235441/84585/11848/22258/71472/12530/67561/22284/236733/15161/210766/54601/108155/407786,212
R-MMU-3700989,Transcriptional Regulation by TP53,223/4426,262/8828,1.9587205822033326e-33,2.575717565597382e-31,1.3195591290632977e-31,21399/67923/52846/14660/12021/66262/72949/17248/12227/26909/23797/209456/226830/20393/15182/140742/74747/327762/12534/66420/20869/17192/50493/12905/52679/72068/17246/69181/117150/12566/15574/78294/18148/12450/104625/19052/69125/21975/22187/20877/216848/22059/20020/68275/22627/12569/67338/70439/237911/20922/108083/69131/12189/22630/17420/26931/11651/69562/66494/66671/57748/23894/12572/268697/268706/219022/219024/114741/27374/56187/219103/12177/68705/105787/78757/19355/17749/22631/69833/328572/109270/223770/12455/19082/252870/223970/245841/106344/21374/51792/67673/18607/56716/68776/26416/268936/12575/13163/27632/110147/13001/14885/98053/225182/72504/69241/13872/24074/67655/81601/54683/67710/23942/226182/209361/18718/77683/58202/64930/107951/227743/20833/228140/18538/12995/72119/228829/54401/20878/57314/228980/12428/83409/229542/108097/15257/68576/99730/56692/19352/60599/12448/27354/22166/68441/18477/54170/70088/19646/433759/66464/230784/27224/56717/19744/108099/22629/24116/231329/231464/50883/69076/19079/72151/17165/231724/80751/67956/209357/22190/19718/22628/21343/66096/69263/68240/53621/15258/12366/78783/319801/12576/232791/13871/11652/20924/69920/14751/12447/12028/14884/12144/66508/24075/68742/22427/19053/14782/18983/69260/234366/22186/13716/21672/26992/20021/13000/234594/53325/75747/17535/23988/12649/73699/11920/18854/235559/78893/14381/270627/407786/245670/245688,223
R-MMU-72163,mRNA Splicing - Major Pathway,158/4426,172/8828,1.0954931937768028e-32,1.2805098220591072e-30,6.56014637676869e-31,20643/13211/51810/67418/66125/71713/67500/67332/66420/66094/67465/193116/59013/20020/192159/110809/67480/20624/72047/20382/192170/21681/54451/20384/66354/51786/18789/212880/77134/15387/238831/67285/72198/15381/54196/68705/17749/67959/94230/69833/68479/20826/74351/18521/15382/245841/20462/68092/75956/19826/20630/20383/68816/108121/76936/27756/69192/98053/225027/20641/69241/74320/66810/27366/319322/20227/67710/269061/28000/83410/76479/76938/56194/229279/80744/98985/228410/11834/320632/20638/20639/66877/66642/67996/68879/53317/94315/70767/107701/60365/68183/69207/70052/17149/230596/22608/66101/56031/75062/66585/68598/68592/51796/14105/74326/13204/66899/231329/11991/54723/108014/83701/54188/76522/53379/66373/28035/330361/68011/23983/66618/57905/67678/98758/68988/22185/107686/232989/53607/15388/69920/20637/20646/68981/74737/70233/233908/67439/15568/70616/50783/27967/19656/78651/68219/20021/64340/101943/66070/15481/67958/83486/209416/54633/68134/19655/108062/56258,158
R-MMU-72172,mRNA Splicing,162/4426,178/8828,3.0852285333165454e-32,3.245660417049006e-30,1.662775799008496e-30,20643/13211/51810/67418/66125/71713/67500/67332/66420/66094/67465/67178/193116/59013/20020/192159/110809/67480/20624/72047/20382/192170/21681/54451/20384/66354/51786/18789/67797/212880/77134/15387/238831/67285/72198/15381/54196/68705/17749/67959/94230/69833/68479/20826/74351/18521/15382/245841/20462/68092/75956/19826/20630/20383/68816/108121/76936/27756/69192/98053/225027/20641/69241/74320/66810/27366/319322/20227/67710/269061/28000/83410/76479/76938/56194/229279/80744/98985/228410/11834/320632/20638/20639/66877/66642/67996/68879/53317/94315/70767/107701/60365/68183/67225/69207/70052/17149/230596/22608/66101/56031/75062/66585/68598/68592/51796/14105/74326/13204/66899/231329/11991/54723/108014/76167/83701/54188/76522/53379/66373/28035/330361/68011/23983/66618/57905/67678/98758/68988/22185/107686/232989/53607/15388/69920/20637/20646/68981/74737/70233/233908/67439/15568/70616/50783/27967/19656/78651/68219/20021/64340/101943/66070/15481/67958/83486/209416/54633/68134/19655/108062/56258,162
