ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-3700989,Transcriptional Regulation by TP53,142/2867,262/8828,1.5323512569391234e-13,1.1423245593327086e-10,6.945167465997413e-11,67923/14660/12021/66262/17248/12227/209456/20393/15182/140742/74747/20869/17192/50493/12905/72068/17246/69181/104625/19052/69125/22187/20877/216848/20020/68275/67338/70439/20922/108083/69131/26399/22630/26931/21981/69562/74386/66671/57748/20620/219022/114741/27374/56187/12177/105787/78757/19355/22631/328572/109270/12455/19082/252870/223970/106344/21374/67673/18607/26416/12575/13163/13001/69241/13872/225655/67655/81601/54683/67710/23942/18718/77683/58202/64930/107951/227743/20833/228140/18538/12995/228829/54401/229542/108097/15257/68576/19352/60599/22166/68441/18477/54170/70088/19646/27224/12568/19744/108099/22629/24116/231329/231464/19079/72151/231724/67956/22190/22628/66096/69263/53621/12366/78783/319801/12576/11652/20924/12447/12028/14884/12144/66508/24075/22427/19053/18983/69260/234366/22186/13716/26992/13000/53325/17535/23988/53376/11920/235559/78893/245670/245688,142
R-MMU-72203,Processing of Capped Intron-Containing Pre-mRNA,127/2867,228/8828,2.1883612247753038e-13,1.1423245593327086e-10,6.945167465997413e-11,70225/20643/70579/108989/13211/51810/19386/67500/67332/103468/107829/59013/20020/192160/20624/20382/192170/20384/51786/18789/218210/212880/77134/15387/67285/15381/56335/54196/71844/22380/170762/67959/73826/18141/74351/18521/20462/60532/75956/19826/20630/20383/108121/27756/69192/225027/225160/69241/72124/319322/20227/53319/67710/269061/28000/83410/76479/76938/74412/227720/229279/69482/59015/228410/11834/320632/20638/66877/67996/66679/68879/53317/94315/66511/70767/107701/68183/13684/69207/72787/17149/22608/66101/75062/68592/51796/14105/74326/231042/20492/13204/231329/269113/11991/54723/108014/76167/107939/83701/54188/76522/53379/66373/23983/57905/98758/60321/22185/232989/15388/20637/68981/74737/70233/233908/27967/19656/78651/71805/101943/234865/66070/15481/67958/83486/331401/108062,127
R-MMU-2262752,Cellular responses to stress,208/2867,431/8828,2.2266395424858574e-12,7.748705607850784e-10,4.711100505680603e-10,67923/26921/70247/17248/338375/108989/19821/11758/15078/17684/26408/140742/66403/19386/52717/93759/56371/50493/17246/103468/15364/270802/12323/77605/103554/26420/216742/26397/23939/22187/216850/50932/68275/52615/69077/22123/56354/66997/26399/15081/12418/18453/66156/26443/56444/19167/15251/14281/13424/15519/19166/319159/319153/100041230/319168/319158/319183/69386/14957/319151/319149/319156/319179/50709/319155/50708/326620/326619/218210/69590/66413/12325/26419/67089/71844/219158/19645/170762/56551/66538/56438/328572/18141/22143/22146/170644/26413/15260/56637/11964/110920/20655/20656/67673/11984/15361/14229/26416/12575/19763/16912/16913/66237/15516/13819/71745/52563/15526/56550/16906/67665/72124/81601/54683/20867/319594/11757/77683/227613/227720/14828/66998/13427/69482/59015/228769/12608/66679/26444/665113/11863/97114/97122/68576/108058/66105/51788/15502/12017/53598/22166/68441/16476/72787/18477/114143/230676/54170/26445/54383/19646/20111/12345/19181/231042/19744/23950/277854/52206/269113/56317/59008/22190/107939/66096/15505/252875/101148/12343/101185/66144/14056/13191/22346/13619/12576/112406/23996/57296/66411/12447/67605/13626/66508/26440/26417/26400/22186/56445/71805/234663/11972/21750/17463/13057/234865/17535/23871/15481/11920/26441/13627/102626/235661/29806/245670/110651/245688,208
R-MMU-8953897,Cellular responses to external stimuli,208/2867,433/8828,3.893058629141659e-12,9.079520210738458e-10,5.520216462064217e-10,67923/26921/70247/17248/338375/108989/19821/11758/15078/17684/26408/140742/66403/19386/52717/93759/56371/50493/17246/103468/15364/270802/12323/77605/103554/26420/216742/26397/23939/22187/216850/50932/68275/52615/69077/22123/56354/66997/26399/15081/12418/18453/66156/26443/56444/19167/15251/14281/13424/15519/19166/319159/319153/100041230/319168/319158/319183/69386/14957/319151/319149/319156/319179/50709/319155/50708/326620/326619/218210/69590/66413/12325/26419/67089/71844/219158/19645/170762/56551/66538/56438/328572/18141/22143/22146/170644/26413/15260/56637/11964/110920/20655/20656/67673/11984/15361/14229/26416/12575/19763/16912/16913/66237/15516/13819/71745/52563/15526/56550/16906/67665/72124/81601/54683/20867/319594/11757/77683/227613/227720/14828/66998/13427/69482/59015/228769/12608/66679/26444/665113/11863/97114/97122/68576/108058/66105/51788/15502/12017/53598/22166/68441/16476/72787/18477/114143/230676/54170/26445/54383/19646/20111/12345/19181/231042/19744/23950/277854/52206/269113/56317/59008/22190/107939/66096/15505/252875/101148/12343/101185/66144/14056/13191/22346/13619/12576/112406/23996/57296/66411/12447/67605/13626/66508/26440/26417/26400/22186/56445/71805/234663/11972/21750/17463/13057/234865/17535/23871/15481/11920/26441/13627/102626/235661/29806/245670/110651/245688,208
R-MMU-202403,TCR signaling,66/2867,100/8828,5.273551868650384e-12,9.079520210738458e-10,5.520216462064217e-10,22637/70247/16331/19264/12503/68652/216150/103554/103583/16822/16428/21402/22187/69077/22123/66997/26443/18035/19167/19166/18708/66413/67089/23880/17444/224105/18607/16912/16913/56550/240354/19211/18761/66998/19271/228769/18803/26444/94212/18706/19260/18033/12042/192656/26409/26445/16818/19181/22190/108723/26965/12504/23996/57296/26440/16150/22186/18709/17463/12500/12501/26441/12988/74769/17973/18481,66
R-MMU-983168,Antigen processing: Ubiquitination & Proteasome degradation,148/2867,286/8828,5.855087692410463e-12,9.079520210738458e-10,5.520216462064217e-10,67923/22019/26554/70247/67921/65247/226541/71865/209462/67345/22213/216150/70294/50492/56371/93765/103554/103583/211007/22210/21402/22187/67128/78889/69077/68729/19155/22123/66313/66997/217342/12702/66156/104836/26443/19167/399566/19166/218203/71393/66413/218793/67089/211255/50789/30945/56438/12703/70620/207215/208650/78913/240028/67673/12449/74154/16912/16913/79263/224938/106585/12211/225055/71745/56515/52563/56550/28105/240396/30838/98766/72323/227738/66998/22193/22222/140629/228769/24105/26444/20439/50754/70093/67845/66105/107568/269514/67490/56228/242521/230654/26445/75234/69116/230903/74646/242785/140499/19181/100763/19822/242960/52206/231380/170823/117146/56317/59008/30841/22190/215061/22214/26965/387524/73998/22200/22346/74244/101358/232539/77891/22192/23996/233040/57296/22215/117589/207952/76375/26440/19647/233902/77113/22186/20437/17463/170737/209239/75717/26441/235439/74165/19823/321006/84585/23807/18744/19820,148
R-MMU-983169,Class I MHC mediated antigen processing & presentation,172/2867,345/8828,6.7758025364063256e-12,9.079520210738458e-10,5.520216462064217e-10,67923/22019/26554/70247/67921/65247/226541/71865/209462/67345/22213/216150/70294/50492/56371/93765/103554/103583/211007/12330/77371/66397/22210/21402/22187/67128/78889/69077/68729/19155/22123/66313/66997/217342/12702/66156/104836/26443/20334/19167/399566/19166/218203/71393/66413/218793/67089/211255/50789/30945/56438/12703/70620/207215/208650/78913/240028/67673/12449/74154/14972/16912/16913/21355/15006/110557/15018/15007/667977/79263/14991/224938/106585/12211/225055/71745/56515/52563/56550/28105/240396/30838/98766/72323/227738/14828/66998/22193/16410/22222/14827/140629/228769/24105/26444/20439/50754/70093/67845/69608/99683/66105/107568/269514/67490/56228/242521/230654/26445/75234/69116/230903/74646/22319/242785/140499/12491/19181/100763/19822/242960/52206/231380/69162/170823/117146/56317/59008/30841/22190/215061/22214/26965/387524/73998/22200/22346/74244/101358/232539/77891/22192/23996/233040/57296/22215/117589/207952/76375/26440/19647/233902/20909/77113/22186/12317/20437/17463/170737/209239/13057/75717/26441/235439/74165/19823/321006/84585/23807/27061/18744/19820,172
R-MMU-2454202,Fc epsilon receptor (FCERI) signaling,73/2867,115/8828,6.957486751523723e-12,9.079520210738458e-10,5.520216462064217e-10,70247/68652/216150/19058/103554/103583/16822/16428/26420/21402/22187/69077/22123/66997/14784/26443/18035/19167/14281/12313/19166/18708/66413/19056/26419/67089/66513/17444/26413/224105/18607/16912/16913/22324/20662/12314/56550/240354/18761/22325/66998/228769/18803/18019/26444/18706/18033/19055/12042/26409/16476/26445/19181/22165/22190/108723/19353/26965/16653/12315/23996/57296/26440/26417/15461/26400/16150/22186/18709/17463/234779/26441/74769,73
R-MMU-983705,Signaling by the B Cell Receptor (BCR),64/2867,98/8828,2.2386192017810354e-11,2.5967982740660012e-9,1.5788156475718882e-9,70247/19058/103554/103583/21402/22187/69077/22123/66997/14784/26443/18035/19167/12313/19166/18708/66413/19056/67089/16440/16912/16913/18037/22324/20662/12314/240354/83490/66998/19419/228769/18019/26444/18033/19055/26377/12042/26445/18707/19181/22190/108723/26965/16438/15170/16653/16439/12315/23996/18036/57296/12483/20866/26440/18751/15461/16150/22186/17463/234779/26441/22063/17973/58194,64
R-MMU-3108232,SUMO E3 ligases SUMOylate target proteins,90/2867,156/8828,5.7218802287549834e-11,5.973642958820203e-9,3.6318881873044793e-9,22218/20684/208727/108989/19821/15182/19386/20610/59004/21665/17246/103468/20877/68275/52615/19401/11799/12418/17977/67241/18035/19720/319159/100041230/319158/69386/319156/319155/326620/326619/218210/15387/72465/21974/15381/71844/170762/19357/67040/223701/328572/19387/18141/56233/70238/268903/22196/13163/19763/240087/20230/224903/72124/17344/16319/226026/109113/18034/13006/227720/69482/59015/27223/18538/21969/66679/97122/229615/26885/72787/54383/57320/231042/13016/269113/107939/22591/22346/19365/13619/66647/12144/67711/69260/71805/234865/13433/20466/19883/20842,90
