ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-5688426,Deubiquitination,55/784,246/8828,6.884484104637447e-11,6.368147796789639e-8,4.884360301605937e-8,227195/226418/56207/21929/14479/17847/22187/216869/59040/69077/22123/18035/22632/319191/319170/319168/319165/319164/19766/218214/20184/22334/104416/74158/66513/28185/19671/19211/74493/66998/68142/56436/12428/20439/21812/19359/107995/19181/107976/22190/17425/11461/22217/24075/74256/17463/67952/11797/50868/53376/17127/235441/71472/12530/108155,55
R-MMU-3247509,Chromatin modifying enzymes,40/784,179/8828,2.9491358941198752e-8,9.093169006869615e-6,6.974447693462442e-6,17978/226976/75605/52615/74026/57376/76719/52690/319191/319186/319170/319168/319165/319164/319150/360198/218214/54169/239985/66310/225888/67155/77683/11909/228829/269424/76804/70088/93760/104263/78783/214899/11569/13626/233904/214162/20588/235626/108155/20591,40
R-MMU-4839726,Chromatin organization,40/784,179/8828,2.9491358941198752e-8,9.093169006869615e-6,6.974447693462442e-6,17978/226976/75605/52615/74026/57376/76719/52690/319191/319186/319170/319168/319165/319164/319150/360198/218214/54169/239985/66310/225888/67155/77683/11909/228829/269424/76804/70088/93760/104263/78783/214899/11569/13626/233904/214162/20588/235626/108155/20591,40
R-MMU-5689880,Ub-specific processing proteases,40/784,181/8828,4.09301705107034e-8,9.46510193060016e-6,7.2597197168984445e-6,14479/17847/22187/216869/59040/69077/22123/18035/319191/319170/319168/319165/319164/19766/22334/66513/28185/19671/19211/74493/66998/56436/12428/20439/21812/107995/19181/22190/22217/24075/74256/17463/67952/11797/50868/53376/17127/235441/71472/12530,40
R-MMU-195258,RHO GTPase Effectors,57/784,311/8828,7.397210943839275e-8,1.3684840246102659e-5,1.0496253002416151e-5,17978/76709/74117/226747/19386/17931/19052/83431/18643/68524/57778/18750/11799/108100/12313/319191/319186/319170/319168/319165/319164/319150/360198/22631/13544/18607/26416/67938/12314/19877/13367/72124/11308/263803/54401/18645/109333/76804/107995/242687/12540/69928/13542/19046/19047/22628/11461/11867/73178/68089/12315/269966/71876/234663/17973/12387/54004,57
R-MMU-194315,Signaling by Rho GTPases,69/784,429/8828,6.07126321212025e-7,9.359864118685385e-5,7.17900246485798e-5,17978/76709/74117/226747/19386/17931/19052/83431/18643/59040/68524/57778/544817/18750/11799/108100/12313/319191/319186/319170/319168/319165/319164/319150/360198/22631/223666/13544/16443/18607/26416/26382/67938/12314/19877/225358/13367/72124/71435/11308/22325/263803/54401/277360/18645/109333/76804/107995/242687/12540/69928/13542/19046/19047/22628/11461/11867/73178/232201/68089/232906/12315/269966/71876/234663/17973/12387/14567/54004,69
R-MMU-983168,Antigen processing: Ubiquitination & Proteasome degradation,50/784,286/8828,2.0494590283400236e-6,2.7082137160207455e-4,2.077196067821317e-4,66799/14897/67921/71865/209462/22213/216150/69754/93765/22210/22187/67128/69077/68729/22123/66156/71393/30945/12703/70620/79263/106585/12211/71745/56550/66998/81018/20439/66105/107568/269514/230654/107995/140499/19181/100763/19822/22190/73998/22192/15204/22215/19647/69957/17463/50868/75717/74165/19823/23807,50
R-MMU-166166,MyD88-independent TLR4 cascade ,22/784,89/8828,7.038217408176522e-6,7.233723447292536e-4,5.548255594281843e-4,12912/93765/67603/56480/19052/26397/22187/26398/18035/19766/66513/26416/56550/11909/66105/16476/20111/22190/15289/108960/26400/11797,22
R-MMU-937061,TRIF(TICAM1)-mediated TLR4 signaling ,22/784,89/8828,7.038217408176522e-6,7.233723447292536e-4,5.548255594281843e-4,12912/93765/67603/56480/19052/26397/22187/26398/18035/19766/66513/26416/56550/11909/66105/16476/20111/22190/15289/108960/26400/11797,22
R-MMU-72203,Processing of Capped Intron-Containing Pre-mRNA,41/784,228/8828,8.464653504229996e-6,7.829804491412746e-4,6.005448907211598e-4,19386/66094/110809/20624/20384/77134/15387/71844/67959/94230/20826/18141/18521/20462/60532/27756/69192/225027/72124/27366/269061/76479/229279/66679/69207/75062/14105/11991/107939/54188/53379/98758/15388/20637/269966/233908/27967/19656/68278/20021/15481,41
R-MMU-170834,Signaling by TGF-beta Receptor Complex,16/784,54/8828,1.0778868182986132e-5,8.833028214000672e-4,6.774920075375764e-4,22187/19042/21815/68010/14225/228839/19650/13559/20482/66105/21812/22190/264064/22192/21803/17127,16
