ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-72203,Processing of Capped Intron-Containing Pre-mRNA,169/3251,228/8828,4.179609343788247e-31,4.309177233445683e-28,2.556161082885233e-28,20643/108989/51810/67418/66125/71713/19386/67500/67332/66420/66094/69736/103468/66118/67465/107829/78372/193116/59013/20020/19069/192159/110809/67480/20624/72047/20382/192170/54451/20384/66354/51786/18789/67797/218210/73666/15387/238831/67285/72198/66231/15381/56335/71844/68705/170762/17749/67959/94230/69833/68479/20826/18141/74351/223921/245841/20462/68092/69823/60532/19826/20630/20383/68816/76936/27756/53817/69192/98053/225027/225160/69241/74320/66810/27366/319322/20227/53319/67710/269061/83410/76479/227699/227720/56194/229279/69482/98985/59015/228410/11834/320632/20638/20639/66877/56488/66642/67996/67337/68879/53317/94315/66511/70767/107701/60365/68183/67225/210529/69207/70052/17149/230596/22608/56031/75062/68598/51796/14105/74326/231042/20492/13204/66899/231329/269113/11991/54723/108014/76167/83701/231889/54188/76522/53379/68011/23983/66618/57905/54563/67678/110379/98758/22185/107686/232989/53607/69920/233073/20637/68981/74737/70233/233908/66491/67439/15568/70616/27967/68278/68219/20021/64340/234865/66070/15481/67958/83486/19655,169
R-MMU-72172,mRNA Splicing,135/3251,178/8828,1.0157911451251771e-26,5.2364033531202885e-24,3.1061823964090944e-24,20643/51810/67418/66125/71713/67500/67332/66420/66094/67465/78372/193116/59013/20020/192159/110809/67480/20624/72047/20382/192170/54451/20384/66354/51786/18789/67797/15387/238831/67285/72198/15381/68705/17749/67959/94230/69833/68479/20826/74351/245841/20462/68092/19826/20630/20383/68816/76936/27756/69192/98053/225027/69241/74320/66810/27366/319322/20227/67710/269061/83410/76479/56194/229279/98985/228410/11834/320632/20638/20639/66877/66642/67996/67337/68879/53317/94315/70767/107701/60365/68183/67225/69207/70052/17149/230596/22608/56031/75062/68598/51796/14105/74326/13204/66899/231329/11991/54723/108014/76167/83701/231889/54188/76522/53379/68011/23983/66618/57905/67678/98758/22185/107686/232989/53607/69920/233073/20637/68981/74737/70233/233908/66491/67439/15568/70616/27967/68219/20021/64340/66070/15481/67958/83486/19655,135
R-MMU-72163,mRNA Splicing - Major Pathway,131/3251,172/8828,2.879595959897549e-26,9.89621144884791e-24,5.87033422000167e-24,20643/51810/67418/66125/71713/67500/67332/66420/66094/67465/193116/59013/20020/192159/110809/67480/20624/72047/20382/192170/54451/20384/66354/51786/18789/15387/238831/67285/72198/15381/68705/17749/67959/94230/69833/68479/20826/74351/245841/20462/68092/19826/20630/20383/68816/76936/27756/69192/98053/225027/69241/74320/66810/27366/319322/20227/67710/269061/83410/76479/56194/229279/98985/228410/11834/320632/20638/20639/66877/66642/67996/67337/68879/53317/94315/70767/107701/60365/68183/69207/70052/17149/230596/22608/56031/75062/68598/51796/14105/74326/13204/66899/231329/11991/54723/108014/83701/231889/54188/76522/53379/68011/23983/66618/57905/67678/98758/22185/107686/232989/53607/69920/233073/20637/68981/74737/70233/233908/66491/67439/15568/70616/27967/68219/20021/64340/66070/15481/67958/83486/19655,131
R-MMU-3700989,Transcriptional Regulation by TP53,177/3251,262/8828,1.2974335423810596e-24,3.344134955487181e-22,1.9837076003247252e-22,21399/67923/52846/14660/12021/58184/66262/72949/12227/26909/23797/209456/20393/140742/74747/327762/12534/66420/50493/12905/52679/72068/17246/69181/12566/15574/18148/12450/19052/69125/21975/22187/20877/216848/22059/20020/68275/22627/67338/70439/20922/108083/69131/22630/17420/26931/69562/66494/66671/57748/23894/108143/12572/268697/268706/219022/114741/27374/56187/12177/68705/105787/78757/19355/17749/22631/69833/328572/223770/12455/19082/245841/106344/66467/51792/67673/18607/56716/68776/26416/13163/110147/98053/225182/69241/13872/24074/67655/81601/54683/67710/23942/209361/18718/77683/58202/64930/20833/18538/12995/72119/228829/54401/57314/229542/108097/15257/68576/99730/56692/60599/22166/68441/19646/433759/66464/230784/27224/56717/12568/19744/108099/22629/24116/231329/231464/69076/19079/72151/17165/231724/67956/22190/19718/22628/21343/66096/69263/68240/53621/12366/78783/107932/12576/232791/333654/11652/20924/233058/69920/14751/14884/108961/12144/66508/68742/66491/22427/19053/14782/18983/69260/234366/22186/13716/26992/20021/234594/17535/12649/73699/11920/235610/14381/270627/245670/245688,177
R-MMU-72766,Translation,151/3251,223/8828,2.678664336984275e-21,5.523405862861575e-19,3.2764294311323455e-19,27395/19989/107734/114641/69527/55949/64659/27058/67895/20054/13629/67270/27370/13681/57837/107732/67036/65019/19921/67671/68572/217337/20115/24067/665155/20090/66483/13665/217715/75398/94066/66475/320806/218506/66128/66480/66121/20088/69089/68836/67281/18458/68135/66656/26961/55944/223691/75705/14852/13682/57808/68193/27393/121022/79044/68611/67097/54127/20084/66973/68463/68565/27398/225363/20044/353242/66419/67674/67160/94063/13669/107733/118451/269261/67871/98221/77721/67204/74600/28030/20091/67707/65111/100043813/57294/66292/68436/74776/67427/28028/20104/56280/108067/66407/67025/19934/66448/66077/13667/20005/66661/94061/68735/100503670/11837/19988/66258/27979/66223/69956/68499/64658/66493/232536/76846/19943/20103/20085/20055/24030/27207/22121/19899/67308/27050/52443/27397/26451/68052/267019/56347/67186/19935/57312/13685/22186/76808/53356/66163/75617/56040/67891/67941/13627/94062/19944/16785/67115/110954/26905/20102,151
R-MMU-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,119/3251,175/8828,2.9622415917420505e-17,3.817588851357567e-15,2.264555743160699e-15,19989/27993/114641/55989/57750/215193/353258/56200/20054/52705/27370/64934/57316/80886/75273/104662/216987/78394/217109/65019/19921/56095/68979/67671/20115/20090/66483/73736/217995/208366/66475/105372/72198/66480/20088/30877/67281/109075/12181/26961/20826/74778/57808/68193/67045/213773/67097/54127/20084/67676/224823/53414/72515/66878/225348/20044/66583/18572/227715/269261/67134/24128/50911/69639/20091/100043813/57294/68436/67427/66362/20104/69072/67025/19934/75416/20005/65961/100503670/100608/11837/19988/208144/66138/213895/14791/67755/76846/19943/20103/20085/20055/27207/22121/19899/67973/27050/26451/68052/267019/67186/67276/234374/22186/76808/66164/67619/68533/75617/102462/56040/67891/67941/19944/27966/16785/67115/66446/110954/20102,119
R-MMU-72312,rRNA processing,119/3251,175/8828,2.9622415917420505e-17,3.817588851357567e-15,2.264555743160699e-15,19989/27993/114641/55989/57750/215193/353258/56200/20054/52705/27370/64934/57316/80886/75273/104662/216987/78394/217109/65019/19921/56095/68979/67671/20115/20090/66483/73736/217995/208366/66475/105372/72198/66480/20088/30877/67281/109075/12181/26961/20826/74778/57808/68193/67045/213773/67097/54127/20084/67676/224823/53414/72515/66878/225348/20044/66583/18572/227715/269261/67134/24128/50911/69639/20091/100043813/57294/68436/67427/66362/20104/69072/67025/19934/75416/20005/65961/100503670/100608/11837/19988/208144/66138/213895/14791/67755/76846/19943/20103/20085/20055/27207/22121/19899/67973/27050/26451/68052/267019/67186/67276/234374/22186/76808/66164/67619/68533/75617/102462/56040/67891/67941/19944/27966/16785/67115/66446/110954/20102,119
R-MMU-8868773,rRNA processing in the nucleus and cytosol,119/3251,175/8828,2.9622415917420505e-17,3.817588851357567e-15,2.264555743160699e-15,19989/27993/114641/55989/57750/215193/353258/56200/20054/52705/27370/64934/57316/80886/75273/104662/216987/78394/217109/65019/19921/56095/68979/67671/20115/20090/66483/73736/217995/208366/66475/105372/72198/66480/20088/30877/67281/109075/12181/26961/20826/74778/57808/68193/67045/213773/67097/54127/20084/67676/224823/53414/72515/66878/225348/20044/66583/18572/227715/269261/67134/24128/50911/69639/20091/100043813/57294/68436/67427/66362/20104/69072/67025/19934/75416/20005/65961/100503670/100608/11837/19988/208144/66138/213895/14791/67755/76846/19943/20103/20085/20055/27207/22121/19899/67973/27050/26451/68052/267019/67186/67276/234374/22186/76808/66164/67619/68533/75617/102462/56040/67891/67941/19944/27966/16785/67115/66446/110954/20102,119
R-MMU-202403,TCR signaling,78/3251,100/8828,3.415996747020664e-17,3.913214051309227e-15,2.3212796608409425e-15,22637/16331/19264/12503/68652/216080/216150/103554/16822/16428/21402/22187/19175/69077/26446/22123/19192/19184/66997/26443/18035/19167/19179/19166/18708/66413/67089/19173/19186/19188/23880/17444/21762/224105/19170/18607/16912/16913/56550/240354/19211/18761/66998/59029/19271/19182/22034/228769/18803/94212/18706/19172/19260/26442/18033/12042/192656/26409/26445/16818/19181/67151/22190/108723/26965/23996/57296/26440/16797/23997/22186/19171/17463/12502/12500/12501/12988/17973,78
R-MMU-69620,Cell Cycle Checkpoints,172/3251,282/8828,5.2708885500187976e-17,5.43428609506938e-15,3.2235644711167595e-15,17215/18393/22218/12021/76707/17219/26374/26909/226747/226849/19386/52717/327762/12534/216080/69736/17246/103468/12566/15574/103573/103554/70385/19052/21975/22187/83431/20877/22059/19175/18472/68275/22627/216965/69077/66140/26446/22123/19192/19184/66997/11799/52504/22630/26443/19167/26932/19179/26931/13424/19166/319185/319160/319187/319184/69386/319157/319181/319156/326619/268697/60411/66413/67089/19173/19186/19188/19355/22631/19387/29870/70620/17217/12544/21762/106344/70238/19170/51792/16912/16913/72415/67052/225182/52563/81601/16319/99152/66998/26428/59029/13427/59015/19182/228421/12236/27223/12235/228769/228829/54401/67037/100043813/57294/19172/97122/26442/229841/50793/66440/67733/18392/269582/26445/18221/108911/69928/19181/12615/107976/22629/107823/12617/12545/56455/72151/434233/231724/56317/67151/56430/22190/19718/22628/17220/69263/68240/56150/110379/12576/320332/232987/23996/57296/12144/22390/26440/18817/23997/69957/22427/19053/71876/22186/68251/17218/68999/234663/320394/19171/17463/72155/234865/17535/12649/26951/73699/11920/68014/235610/12530/235661,172
