ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-194315,Signaling by Rho GTPases,86/939,429/8828,2.561889341976744e-9,2.533708559215e-6,2.240978992823868e-6,17978/76709/74117/14270/66977/226652/73910/110279/70719/216445/103573/76884/109934/68524/57778/14784/108100/22630/12313/14026/14569/319183/69386/319179/544963/218581/71704/56419/223435/14083/223666/19354/223701/19387/22146/22379/16443/72536/26382/67052/381112/20662/104215/12314/75415/19877/13367/16319/76117/13427/215280/50884/228359/228482/54401/277360/229841/73804/242687/99982/12540/72754/18762/22629/231532/56378/23912/208628/11461/69993/56150/232201/16801/20430/75547/18751/102098/234094/19053/71876/12550/69632/76499/192176/11835/54004,86
R-MMU-194840,Rho GTPase cycle,35/939,128/8828,8.772188207004015e-8,4.337847068363485e-5,3.836678105273862e-5,14270/226652/73910/110279/70719/216445/109934/14569/218581/71704/223435/223666/19354/16443/72536/26382/381112/20662/104215/75415/76117/228359/228482/277360/12540/72754/231532/23912/69993/232201/16801/75547/102098/234094/69632,35
R-MMU-73887,Death Receptor Signalling,33/939,124/8828,4.075703555919218e-7,1.343623605601369e-4,1.1883893526206566e-4,12370/14103/68652/21929/109934/11491/71704/21933/432940/223435/16443/26382/381112/20662/14102/22030/22029/228355/66552/277360/18033/18201/72754/22190/12366/16801/75547/102098/234094/16150/11797/11796/69632,33
R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,73/939,399/8828,1.8306528668908606e-6,4.5262892133876527e-4,4.003348769437646e-4,18187/12912/338375/16780/19272/14360/12833/26396/67603/215449/76884/237759/12928/67300/217169/20851/11975/14784/108100/73834/12313/140580/18708/16398/19229/14083/17444/29857/20662/18754/12314/19877/13367/67710/19730/107746/50884/18803/54401/17395/19246/94212/27371/242341/433702/16818/242687/12540/18762/14181/19247/21871/22190/11461/140494/16206/11973/15451/101568/14256/20430/18576/18751/21843/19053/13859/80707/22601/12988/17999/235584/110651/58194,73
R-MMU-202427,Phosphorylation of CD3 and TCR zeta chains,8/939,12/8828,5.328370768911839e-6,8.674221052629832e-4,7.67205331779617e-4,19264/94212/19260/16818/12504/12500/12501/12988,8
R-MMU-5663213,RHO GTPases Activate WASPs and WAVEs,14/939,35/8828,5.846710811366733e-6,8.674221052629832e-4,7.67205331779617e-4,76709/74117/76884/68524/14784/108100/14083/215280/50884/242687/12540/56378/11461/20430,14
R-MMU-449147,Signaling by Interleukins,52/939,263/8828,6.139489117129305e-6,8.674221052629832e-4,7.67205331779617e-4,20849/12912/16331/68652/237313/14360/67603/73914/67245/12928/20851/14784/18453/19167/14281/16198/18708/16195/218624/19229/16197/16185/93871/20662/26410/20908/18034/16184/107746/16175/18033/26445/16818/242700/18707/19247/22190/20907/15289/107607/16162/108960/12504/101568/26440/60504/16150/19053/16154/213208/235584/110651,52
R-MMU-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",16/939,45/8828,7.73660755426995e-6,9.564381088966226e-4,8.459369575787276e-4,12370/383619/68652/21929/67955/29857/56338/18439/22190/12366/107607/108960/16150/11797/11796/55991,16
R-MMU-166016,Toll Like Receptor 4 (TLR4) Cascade,27/939,105/8828,9.193334279916862e-6,0.0010102452892041974,8.935275773813935e-4,12370/12912/68652/67603/67245/14281/17084/26410/18034/21353/66105/18033/19247/22190/15289/107607/108960/101568/54131/16150/19053/234779/11797/11796/13430/235584/110651,27
R-MMU-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,22/939,78/8828,1.2689086266451429e-5,0.0012549506317520464,0.0011099611249916989,76709/74117/14360/76884/12928/68524/14784/108100/140580/18708/14083/18754/215280/50884/18803/242687/12540/56378/11461/18807/20430/234779,22
R-MMU-451927,Interleukin-2 family signaling,13/939,34/8828,2.251300537392786e-5,0.0020241238468013322,0.0017902686570080437,20849/16331/20851/14784/16198/18708/19229/16185/20662/16184/16818/18707/60504,13
R-MMU-76002,"Platelet activation, signaling and aggregation",47/939,241/8828,2.4805325418179142e-5,0.0020443722365482645,0.0018081776686409534,227333/20344/14360/19073/21390/14676/215449/13139/320207/12928/14784/19039/18755/12313/11472/14062/14064/18708/14702/380921/20363/223601/14083/19354/20662/18754/12314/18761/54519/56508/12258/104418/19419/19246/20912/16818/12540/19247/14693/16438/110157/16439/18751/234779/12988/192176/19241,47
R-MMU-202403,TCR signaling,25/939,100/8828,3.285244188511908e-5,0.0024993126941832903,0.0022105570207719806,22637/16331/19264/68652/16428/19167/18708/23880/17444/240354/18761/18803/94212/19260/18033/26445/16818/22190/108723/12504/26440/16150/12500/12501/12988,25
R-MMU-166166,MyD88-independent TLR4 cascade ,23/939,89/8828,3.829028085823369e-5,0.0025246058512528747,0.002232927957416997,12370/12912/68652/67603/14281/26410/18034/21353/66105/18033/19247/22190/15289/107607/108960/101568/54131/16150/19053/11797/11796/235584/110651,23
R-MMU-937061,TRIF(TICAM1)-mediated TLR4 signaling ,23/939,89/8828,3.829028085823369e-5,0.0025246058512528747,0.002232927957416997,12370/12912/68652/67603/14281/26410/18034/21353/66105/18033/19247/22190/15289/107607/108960/101568/54131/16150/19053/11797/11796/235584/110651,23
R-MMU-2871809,FCERI mediated Ca+2 mobilization,11/939,27/8828,4.8538845199660445e-5,0.0030003073689040113,0.0026536697605867,16428/14784/12313/17444/20662/12314/18803/18019/19055/22165/234779,11
R-MMU-168898,Toll-like Receptor Cascades,30/939,134/8828,5.470584352966579e-5,0.0030011755407178186,0.002654437629010172,12370/12912/68652/67603/67245/14281/17084/214639/72029/26410/18034/21353/13040/66105/18033/19247/22190/15289/107607/108960/101568/54131/16150/19053/234779/11797/11796/13430/235584/110651,30
R-MMU-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,10/939,23/8828,5.5257112844101545e-5,0.0030011755407178186,0.002654437629010172,14784/18708/20662/83490/18707/16438/16439/12478/234779/58194,10
R-MMU-202433,Generation of second messenger molecules,9/939,19/8828,5.765655740509459e-5,0.0030011755407178186,0.002654437629010172,22637/16428/23880/17444/18803/16818/12504/12500/12501,9
R-MMU-8856828,Clathrin-mediated endocytosis,30/939,135/8828,6.335220539485696e-5,0.0030186319611907307,0.0026698772388372067,76709/15463/74117/13855/67300/14784/108800/218038/16197/16443/16004/30948/11555/110355/14269/100017/26891/320129/56378/22190/11461/269774/17113/12504/18704/13043/13859/13430/12500/58194,30
R-MMU-75893,TNF signaling,14/939,42/8828,6.528217523989596e-5,0.0030186319611907307,0.0026698772388372067,12370/68652/21929/11491/432940/22030/22029/228355/66552/18201/22190/16150/11797/11796,14
R-MMU-983705,Signaling by the B Cell Receptor (BCR),24/939,98/8828,6.714853705378774e-5,0.0030186319611907307,0.0026698772388372067,14784/19167/12313/18708/20662/12314/240354/83490/19419/18019/18033/19055/26445/18707/22190/108723/16438/16439/26440/18751/12478/16150/234779/58194,24
R-MMU-195258,RHO GTPase Effectors,55/939,311/8828,9.153402052148803e-5,0.003935962882423985,0.003481225219833252,17978/76709/74117/14270/66977/103573/76884/68524/57778/14784/108100/22630/12313/14026/319183/69386/319179/544963/56419/14083/19354/223701/19387/22146/22379/67052/104215/12314/19877/13367/16319/13427/215280/50884/54401/229841/73804/242687/99982/12540/18762/22629/56378/208628/11461/56150/20430/18751/19053/71876/12550/76499/192176/11835/54004,55
R-MMU-416700,Other semaphorin interactions,7/939,13/8828,1.4510910693416837e-4,0.005879653383883592,0.005200353320214216,19264/54712/20354/20351/12517/18844/20361,7
R-MMU-112409,RAF-independent MAPK1/3 activation,9/939,21/8828,1.5062756971412897e-4,0.005879653383883592,0.005200353320214216,63953/26396/67603/16195/19252/240672/13537/19247/235584,9
R-MMU-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",13/939,40/8828,1.5900312182271626e-4,0.005879653383883592,0.005200353320214216,16331/14360/12928/20851/14784/18708/16185/20662/16184/107746/18707/19247/22190,13
R-MMU-5675482,Regulation of necroptotic cell death,8/939,17/8828,1.6051632089469868e-4,0.005879653383883592,0.005200353320214216,12370/14103/21933/14102/22030/22190/11797/11796,8
R-MMU-168638,NOD1/2 Signaling Pathway,11/939,31/8828,2.1123898735810103e-4,0.007461262803470068,0.006599233026112105,12370/68652/21929/29857/22190/12366/107607/108960/16150/11797/11796,11
R-MMU-2029482,Regulation of actin dynamics for phagocytic cup formation,16/939,58/8828,2.526992918156348e-4,0.008330653320188761,0.007368179350834827,76709/74117/76884/12928/68524/14784/108100/140580/14083/215280/50884/242687/12540/56378/11461/20430,16
R-MMU-388841,Costimulation by the CD28 family,16/939,58/8828,2.526992918156348e-4,0.008330653320188761,0.007368179350834827,54167/14360/53859/14784/18708/17444/26410/16818/12540/230979/19247/12504/19053/12500/12501/12988,16
R-MMU-354192,Integrin alphaIIb beta3 signaling,10/939,27/8828,2.7386258738423114e-4,0.008464065591343894,0.007486177964351846,215449/12928/14784/14083/20662/54519/56508/19419/19246/12988,10
R-MMU-9006921,Integrin signaling,10/939,27/8828,2.7386258738423114e-4,0.008464065591343894,0.007486177964351846,215449/12928/14784/14083/20662/54519/56508/19419/19246/12988,10
R-MMU-5357905,Regulation of TNFR1 signaling,11/939,32/8828,2.9130145393194417e-4,0.008730216301172508,0.0077215792094879,12370/21929/432940/22030/22029/228355/66552/22190/16150/11797/11796,11
R-MMU-4420097,VEGFA-VEGFR2 Pathway,21/939,90/8828,3.8491276387048895e-4,0.010692745282106907,0.009457369303848481,14360/76884/12928/108100/12313/140580/18708/19229/14083/29857/12314/19877/50884/18803/27371/242687/12540/18762/11461/20430/18751,21
R-MMU-416482,G alpha (12/13) signalling events,18/939,72/8828,4.0580448401072923e-4,0.010692745282106907,0.009457369303848481,21390/109934/14702/71704/223435/16443/26382/381112/20662/19877/277360/72754/14693/16801/75547/102098/234094/69632,18
R-MMU-193648,NRAGE signals death through JNK,14/939,49/8828,4.099201979239606e-4,0.010692745282106907,0.009457369303848481,109934/71704/223435/16443/26382/381112/20662/277360/72754/16801/75547/102098/234094/69632,14
R-MMU-5213460,RIPK1-mediated regulated necrosis,8/939,19/8828,4.108436003236223e-4,0.010692745282106907,0.009457369303848481,12370/14103/21933/14102/22030/22190/11797/11796,8
R-MMU-5218859,Regulated Necrosis,8/939,19/8828,4.108436003236223e-4,0.010692745282106907,0.009457369303848481,12370/14103/21933/14102/22030/22190/11797/11796,8
R-MMU-114508,Effects of PIP2 hydrolysis,9/939,24/8828,4.989673815468953e-4,0.012401748743722785,0.010968924704415557,227333/13139/18755/380921/18754/18761/104418/16438/16439,9
R-MMU-194138,Signaling by VEGF,22/939,98/8828,5.015874112729135e-4,0.012401748743722785,0.010968924704415557,18187/14360/76884/12928/108100/12313/140580/18708/19229/14083/29857/12314/19877/50884/18803/27371/242687/12540/18762/11461/20430/18751,22
R-MMU-177929,Signaling by EGFR,13/939,45/8828,5.825896020257748e-4,0.014053197961060764,0.012429575334619228,19272/14784/18708/20662/18803/94212/12540/19247/22190/16206/13859/12988/58194,13
R-MMU-187037,Signaling by NTRK1 (TRKA),15/939,57/8828,6.776711456436199e-4,0.015693874467477303,0.013880697868632474,12912/26396/67603/12928/67300/14784/18708/20662/19730/107746/54401/101568/19053/235584/110651,15
R-MMU-166520,Signaling by NTRKs,17/939,69/8828,6.982107953174938e-4,0.015693874467477303,0.013880697868632474,12912/14360/26396/67603/12928/67300/14784/18708/20662/19730/107746/18803/54401/101568/19053/235584/110651,17
R-MMU-168164,Toll Like Receptor 3 (TLR3) Cascade,17/939,69/8828,6.982107953174938e-4,0.015693874467477303,0.013880697868632474,12912/68652/67603/14281/26410/18034/18033/22190/15289/107607/108960/101568/54131/16150/19053/235584/110651,17
R-MMU-913531,Interferon Signaling,16/939,64/8828,8.377439966460328e-4,0.01841175139295392,0.016284567513750955,15979/15978/217069/286940/16391/13682/15976/15975/19043/18803/19246/108058/15962/19247/54131/17999,16
R-MMU-193704,p75 NTR receptor-mediated signalling,19/939,83/8828,9.213765560736008e-4,0.019809595955582418,0.017520913457600967,109934/11491/71704/223435/16443/26382/381112/20662/277360/18033/72754/22190/12366/16801/75547/102098/234094/16150/69632,19
R-MMU-168142,Toll Like Receptor 10 (TLR10) Cascade,17/939,71/8828,9.886908456605403e-4,0.01995541319098519,0.01764988383982619,12912/68652/67603/67245/14281/26410/18034/18033/22190/15289/107607/108960/101568/16150/19053/235584/110651,17
R-MMU-168176,Toll Like Receptor 5 (TLR5) Cascade,17/939,71/8828,9.886908456605403e-4,0.01995541319098519,0.01764988383982619,12912/68652/67603/67245/14281/26410/18034/18033/22190/15289/107607/108960/101568/16150/19053/235584/110651,17
R-MMU-975871,MyD88 cascade initiated on plasma membrane,17/939,71/8828,9.886908456605403e-4,0.01995541319098519,0.01764988383982619,12912/68652/67603/67245/14281/26410/18034/18033/22190/15289/107607/108960/101568/16150/19053/235584/110651,17
R-MMU-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,17/939,72/8828,0.0011688557210795705,0.021811288832975385,0.01929134268554366,12912/68652/67603/67245/14281/26410/18034/18033/22190/15289/107607/108960/101568/16150/19053/235584/110651,17
R-MMU-168179,Toll Like Receptor TLR1:TLR2 Cascade,17/939,72/8828,0.0011688557210795705,0.021811288832975385,0.01929134268554366,12912/68652/67603/67245/14281/26410/18034/18033/22190/15289/107607/108960/101568/16150/19053/235584/110651,17
R-MMU-168188,Toll Like Receptor TLR6:TLR2 Cascade,17/939,72/8828,0.0011688557210795705,0.021811288832975385,0.01929134268554366,12912/68652/67603/67245/14281/26410/18034/18033/22190/15289/107607/108960/101568/16150/19053/235584/110651,17
R-MMU-181438,Toll Like Receptor 2 (TLR2) Cascade,17/939,72/8828,0.0011688557210795705,0.021811288832975385,0.01929134268554366,12912/68652/67603/67245/14281/26410/18034/18033/22190/15289/107607/108960/101568/16150/19053/235584/110651,17
R-MMU-389948,PD-1 signaling,6/939,13/8828,0.001265025921710232,0.02316871549206332,0.020491940369224228,16818/19247/12504/12500/12501/12988,6
R-MMU-448424,Interleukin-17 signaling,14/939,55/8828,0.00144174634001613,0.025462270183499152,0.022520511438973764,12912/68652/67603/14281/26410/18033/22190/107607/108960/101568/16150/19053/235584/110651,14
R-MMU-450294,MAP kinase activation,14/939,55/8828,0.00144174634001613,0.025462270183499152,0.022520511438973764,12912/68652/67603/14281/26410/18033/22190/107607/108960/101568/16150/19053/235584/110651,14
R-MMU-1483255,PI Metabolism,17/939,74/8828,0.0016135766938670736,0.027996971056746242,0.024762368099788337,269180/18711/16331/240753/320207/19062/170749/108083/18708/77980/106869/18718/68365/69769/18707/18704/320981,17
R-MMU-204998,"Cell death signalling via NRAGE, NRIF and NADE",16/939,68/8828,0.001678550636768181,0.0286221824097195,0.02531534626414444,109934/71704/223435/16443/26382/381112/20662/277360/72754/22190/12366/16801/75547/102098/234094/69632,16
R-MMU-5675221,Negative regulation of MAPK pathway,11/939,39/8828,0.0018863546262287054,0.031620419073562535,0.02796718455657546,63953/26396/67603/19252/240672/13537/54401/22190/110157/19053/235584,11
R-MMU-2454202,Fc epsilon receptor (FCERI) signaling,23/939,115/8828,0.0020136146922045376,0.03267096167011912,0.02889635373090202,68652/16428/14784/19167/14281/12313/18708/17444/20662/12314/240354/18761/18803/18019/18033/19055/26445/22165/22190/108723/26440/16150/234779,23
R-MMU-8854691,Interleukin-20 family signaling,6/939,14/8828,0.002016062592220577,0.03267096167011912,0.02889635373090202,20849/237313/20851/242700/19247/213208,6
R-MMU-76009,Platelet Aggregation (Plug Formation),10/939,34/8828,0.002132775648462668,0.03267096167011912,0.02889635373090202,215449/12928/14784/14083/20662/54519/56508/19419/19246/12988,10
R-MMU-3371378,Regulation by c-FLIP,5/939,10/8828,0.0021472320612312868,0.03267096167011912,0.02889635373090202,12370/14103/21933/14102/22030,5
R-MMU-5218900,CASP8 activity is inhibited,5/939,10/8828,0.0021472320612312868,0.03267096167011912,0.02889635373090202,12370/14103/21933/14102/22030,5
R-MMU-69416,Dimerization of procaspase-8,5/939,10/8828,0.0021472320612312868,0.03267096167011912,0.02889635373090202,12370/14103/21933/14102/22030,5
R-MMU-422475,Axon guidance,43/939,261/8828,0.0022516501658259047,0.033740636575785146,0.02984244478152037,12912/76709/20452/74117/12767/19264/14360/12833/26396/54712/20742/237759/67300/14784/14026/20354/18708/223435/14083/29857/22146/16443/13640/20662/19877/18761/18803/17395/20351/12517/12540/18707/19247/56378/22190/11461/18844/22323/13430/69632/20361/104099/58194,43
R-MMU-202733,Cell surface interactions at the vascular wall,22/939,110/8828,0.002494863591093647,0.036827165546143535,0.03257237461427842,16331/20343/20344/11931/14360/14784/18708/21933/66053/16423/20662/17254/16403/16401/12505/18803/20971/16818/20970/19247/270152/11933,22
R-MMU-418360,Platelet calcium homeostasis,8/939,25/8828,0.003292032111962389,0.04787970233427651,0.042347967260692655,381290/67972/53313/12313/12314/18439/16438/16439,8
R-MMU-912526,Interleukin receptor SHC signaling,7/939,20/8828,0.0033594230117877932,0.04815172983562504,0.04258856632792764,16331/14784/18708/16185/20662/16184/18707,7
