ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-72203,Processing of Capped Intron-Containing Pre-mRNA,191/5049,228/8828,3.3978225319019255e-18,3.605089706347943e-15,2.0601534509215883e-15,20643/108989/13211/51810/67418/66125/71713/19386/67332/66420/66094/69736/103468/66118/67465/107829/193116/59013/20020/19069/192159/67480/192160/20624/72047/445007/20382/192170/21681/54451/20384/66354/51786/18789/67797/218210/73666/212880/77134/15387/67285/72198/15381/56335/54196/71844/68705/22380/170762/17749/67959/94230/68479/20826/73826/18141/223921/15382/245841/20462/68092/60532/386612/75956/19826/20630/20383/68816/108121/76936/27756/53817/69192/71702/98053/225027/225160/20641/69241/74320/66810/72124/27366/319322/20227/53319/67710/28000/83410/76479/76938/74412/227699/227720/56194/229279/80744/69482/98985/59015/228410/11834/320632/20638/66877/56488/66642/67996/67337/66679/68879/94315/66511/70767/107701/60365/68183/67225/210529/13684/69207/433702/70052/72787/17149/230596/22608/66101/56031/75062/68598/68592/51796/14105/74326/20492/13204/66899/231329/11991/54723/108014/107939/83701/54188/76522/53379/66373/28035/330361/68011/66618/57905/54563/67678/110379/98758/60321/68988/22185/232989/53607/15388/69920/18226/20637/20646/68981/74737/269966/70233/233908/66491/67439/15568/70616/50783/27967/19656/68278/68219/71805/20021/64340/234865/66070/15481/67958/83486/108062/56258,191
R-MMU-2262752,Cellular responses to stress,328/5049,431/8828,3.7067518845699626e-17,1.6082974730134364e-14,9.19072716360672e-15,108664/21749/67923/26921/22145/70247/98402/17164/17248/338375/108989/19821/11758/15078/17684/26408/140742/66403/19386/52717/216080/104248/56371/50493/69736/17246/103468/15364/270802/69654/56351/71962/12323/77605/78294/103554/17168/26420/216742/216805/26397/23939/22187/26398/216850/22059/50932/19069/68275/22627/52615/69077/68097/26446/22123/56354/217232/19184/66997/26399/445007/12416/30951/12418/18453/66156/68775/112407/26443/56444/19167/15251/15512/73834/14281/19179/13424/15519/70369/19166/319185/319191/319186/319160/319169/56702/319153/319170/665596/100041230/319161/665433/319158/319167/319183/69386/319173/97908/319182/260423/319157/14957/319151/319166/319181/319165/319156/319179/319155/50708/319148/319178/319172/326620/326619/360198/80838/73710/218210/69590/66413/22194/12325/26419/50527/67089/16475/19186/19188/71844/219158/19645/170762/66335/15499/56551/17972/14958/70356/56438/328572/18141/19094/22143/22146/223921/170644/26413/15260/21762/56637/11964/20655/23872/20112/20656/19170/67673/11984/56716/268933/11974/15361/14229/26416/12575/16912/16913/110147/15511/193740/66237/15516/13819/71745/73677/52563/15526/56550/16906/67665/67951/72124/27060/81601/54683/20867/319594/54130/11757/12151/77683/227613/99152/227699/227720/14828/66998/19177/59029/69482/59015/19182/12359/228769/12608/66679/26444/665113/241915/329679/83409/19172/19185/11863/319190/97114/15267/15077/97122/68576/108058/66105/51788/56692/27354/242341/52187/15502/53598/269523/22166/66290/68441/16476/72787/18477/114143/230676/54170/26445/54383/19646/20111/12345/19181/19744/23950/277854/52206/75560/17165/56317/59008/67151/22190/17969/107939/66096/15505/252875/68240/101148/12343/101185/14056/13191/54563/22346/110379/11973/53857/101142/14228/12576/320332/232440/53417/13875/112406/23996/57296/66411/12447/18226/67605/67669/13626/75430/269966/26440/26417/29810/26400/69957/67384/14782/22428/22186/81489/21672/56445/71805/234663/497652/21750/17463/319481/57321/68196/13057/22152/234865/112405/17535/23871/15481/11920/58233/26441/13627/102626/56032/14775/235661/29806/11835/110651,328
R-MMU-983169,Class I MHC mediated antigen processing & presentation,270/5049,345/8828,4.547495211159575e-17,1.6082974730134364e-14,9.19072716360672e-15,66799/67923/22019/329152/57751/26554/14897/70247/67921/65247/226541/67345/216080/22213/216150/70294/50492/56371/69754/93765/67588/78294/103554/103583/211007/59044/12330/77371/66397/22210/21402/94091/22187/67128/104184/78889/69077/19155/26446/72194/22123/217194/217232/19184/66313/66997/12702/66156/104836/26443/20334/69706/94090/19167/68497/19179/65256/399566/142688/19166/328234/218203/213311/100503085/80898/66413/22194/218793/218811/142687/67089/19186/19188/211255/380928/50789/106052/30945/17972/56438/78541/17237/12703/70620/22195/224023/21762/16419/207215/224170/208650/19170/240028/67673/12449/74154/214931/21356/14972/16912/21354/16913/21355/15006/15013/15015/110557/15018/15007/15042/15040/15039/667977/79263/14985/14991/224826/224938/106585/12211/225055/71745/73677/56515/52563/56550/56736/28105/240396/226098/30838/68431/99152/98766/72323/227738/14828/66998/19177/59029/22193/16410/19182/20619/22222/14827/12010/70928/228769/24105/16396/81018/26444/50754/70093/19172/19185/14129/67845/20333/69608/99683/66105/107568/67490/56228/67615/242521/76608/66743/107995/26445/75234/69116/230903/74646/22319/242785/76580/140499/19181/100763/19822/242960/52206/71778/53323/68098/69162/170823/117146/231670/56317/59008/80751/30841/67151/22190/212919/17969/231863/75788/74132/22214/387524/67138/73998/330369/243574/22200/22346/110379/74244/101358/14794/232539/77891/22192/23996/233040/50760/57296/15204/22215/117589/207952/76375/83962/26440/19647/233902/20909/69957/76294/59009/77113/22186/12317/20437/50788/17463/170737/76454/13057/30843/50868/140630/75717/26441/109161/71999/235439/74165/93836/17999/71538/70348/19823/211949/69010/66663/321006/74153/84585/23807/636931/22201/27061/19820/59026,270
R-MMU-983168,Antigen processing: Ubiquitination & Proteasome degradation,229/5049,286/8828,9.126171541735735e-17,2.4207170014454037e-14,1.3833354757999428e-14,66799/67923/22019/329152/57751/26554/14897/70247/67921/65247/226541/67345/216080/22213/216150/70294/50492/56371/69754/93765/67588/78294/103554/103583/211007/59044/22210/21402/94091/22187/67128/104184/78889/69077/19155/26446/72194/22123/217194/217232/19184/66313/66997/12702/66156/104836/26443/69706/94090/19167/68497/19179/65256/399566/142688/19166/328234/218203/213311/100503085/66413/22194/218793/142687/67089/19186/19188/211255/380928/50789/106052/30945/56438/78541/17237/12703/70620/22195/224023/21762/207215/224170/208650/19170/240028/67673/12449/74154/214931/16912/16913/79263/224826/224938/106585/12211/225055/71745/73677/56515/52563/56550/56736/28105/240396/226098/30838/68431/99152/98766/72323/227738/66998/19177/59029/22193/19182/22222/70928/228769/24105/16396/81018/26444/50754/70093/19172/19185/67845/66105/107568/67490/56228/67615/242521/76608/66743/107995/26445/75234/69116/230903/74646/242785/76580/140499/19181/100763/19822/242960/52206/71778/53323/68098/170823/117146/231670/56317/59008/80751/30841/67151/22190/212919/231863/75788/74132/22214/387524/67138/73998/330369/243574/22200/22346/74244/101358/14794/232539/77891/22192/23996/233040/50760/57296/15204/22215/117589/207952/76375/83962/26440/19647/233902/69957/76294/59009/77113/22186/20437/50788/17463/170737/76454/30843/50868/140630/75717/26441/109161/71999/235439/74165/93836/17999/71538/70348/19823/211949/69010/66663/321006/74153/84585/23807/636931/22201/19820/59026,229
R-MMU-8953897,Cellular responses to external stimuli,328/5049,433/8828,1.232868181589636e-16,2.6161462813332075e-14,1.495014889675011e-14,108664/21749/67923/26921/22145/70247/98402/17164/17248/338375/108989/19821/11758/15078/17684/26408/140742/66403/19386/52717/216080/104248/56371/50493/69736/17246/103468/15364/270802/69654/56351/71962/12323/77605/78294/103554/17168/26420/216742/216805/26397/23939/22187/26398/216850/22059/50932/19069/68275/22627/52615/69077/68097/26446/22123/56354/217232/19184/66997/26399/445007/12416/30951/12418/18453/66156/68775/112407/26443/56444/19167/15251/15512/73834/14281/19179/13424/15519/70369/19166/319185/319191/319186/319160/319169/56702/319153/319170/665596/100041230/319161/665433/319158/319167/319183/69386/319173/97908/319182/260423/319157/14957/319151/319166/319181/319165/319156/319179/319155/50708/319148/319178/319172/326620/326619/360198/80838/73710/218210/69590/66413/22194/12325/26419/50527/67089/16475/19186/19188/71844/219158/19645/170762/66335/15499/56551/17972/14958/70356/56438/328572/18141/19094/22143/22146/223921/170644/26413/15260/21762/56637/11964/20655/23872/20112/20656/19170/67673/11984/56716/268933/11974/15361/14229/26416/12575/16912/16913/110147/15511/193740/66237/15516/13819/71745/73677/52563/15526/56550/16906/67665/67951/72124/27060/81601/54683/20867/319594/54130/11757/12151/77683/227613/99152/227699/227720/14828/66998/19177/59029/69482/59015/19182/12359/228769/12608/66679/26444/665113/241915/329679/83409/19172/19185/11863/319190/97114/15267/15077/97122/68576/108058/66105/51788/56692/27354/242341/52187/15502/53598/269523/22166/66290/68441/16476/72787/18477/114143/230676/54170/26445/54383/19646/20111/12345/19181/19744/23950/277854/52206/75560/17165/56317/59008/67151/22190/17969/107939/66096/15505/252875/68240/101148/12343/101185/14056/13191/54563/22346/110379/11973/53857/101142/14228/12576/320332/232440/53417/13875/112406/23996/57296/66411/12447/18226/67605/67669/13626/75430/269966/26440/26417/29810/26400/69957/67384/14782/22428/22186/81489/21672/56445/71805/234663/497652/21750/17463/319481/57321/68196/13057/22152/234865/112405/17535/23871/15481/11920/58233/26441/13627/102626/56032/14775/235661/29806/11835/110651,328
R-MMU-72163,mRNA Splicing - Major Pathway,147/5049,172/8828,7.704934964635972e-16,1.3624893329131279e-13,7.786039543211087e-14,20643/13211/51810/67418/66125/71713/67332/66420/66094/67465/193116/59013/20020/192159/67480/192160/20624/72047/20382/192170/21681/54451/20384/66354/51786/18789/212880/77134/15387/67285/72198/15381/54196/68705/22380/17749/67959/94230/68479/20826/15382/245841/20462/68092/75956/19826/20630/20383/68816/108121/76936/27756/69192/71702/98053/225027/20641/69241/74320/66810/27366/319322/20227/67710/28000/83410/76479/76938/56194/229279/80744/98985/228410/11834/320632/20638/66877/66642/67996/67337/68879/94315/70767/107701/60365/68183/69207/433702/70052/17149/230596/22608/66101/56031/75062/68598/68592/51796/14105/74326/13204/66899/231329/11991/54723/108014/83701/54188/76522/53379/66373/28035/330361/68011/66618/57905/67678/98758/60321/68988/22185/232989/53607/15388/69920/20637/20646/68981/74737/70233/233908/66491/67439/15568/70616/50783/27967/19656/68219/20021/64340/66070/15481/67958/83486/108062/56258,147
R-MMU-3700989,Transcriptional Regulation by TP53,209/5049,262/8828,4.506075319649576e-15,6.82992273449743e-13,3.903006592658881e-13,21399/67923/14660/12021/66262/72949/17248/12227/23797/209456/226830/20393/15182/140742/74747/66420/20869/17192/50493/12905/52679/72068/17246/69181/117150/15574/78294/18148/104625/19052/69125/21975/22187/20877/216848/22059/20020/68275/22627/12569/70439/237911/20922/108083/69131/12189/26399/22630/17420/26931/21981/69562/66494/74386/57748/23894/108143/12572/268697/20620/114741/27374/56187/219103/68705/18996/105787/78757/19355/17749/22631/328572/109270/223770/19094/12455/19082/29813/252870/223970/245841/106344/66467/21374/67673/18607/56716/26416/268936/12575/13163/27632/110147/13001/14885/98053/225182/72504/69241/13872/12532/24074/67655/19367/81601/54683/67710/23942/226182/209361/18718/77683/58202/64930/107951/227743/20833/228140/18538/12995/228829/241764/54401/20878/57314/228980/83409/229542/108097/15257/68576/56692/19352/60599/27354/52187/22166/68441/18477/54170/19646/433759/66464/55948/27224/22062/19744/108099/22629/24116/231329/231464/69076/19079/72151/17165/231724/80751/67956/209357/22190/19718/22628/66096/68240/53621/15258/12366/78783/107932/319801/12576/232791/333654/13871/11652/20924/69920/14751/12447/12028/14884/108961/12144/24075/57913/66491/22427/19053/14782/18983/69260/234366/22186/13716/21672/26992/20021/13000/53325/75747/17535/23988/73699/11920/18854/235559/235610/78893,209
R-MMU-72172,mRNA Splicing,149/5049,178/8828,2.1163570408884286e-14,2.8068185254782783e-12,1.603975862568072e-12,20643/13211/51810/67418/66125/71713/67332/66420/66094/67465/193116/59013/20020/192159/67480/192160/20624/72047/20382/192170/21681/54451/20384/66354/51786/18789/67797/212880/77134/15387/67285/72198/15381/54196/68705/22380/17749/67959/94230/68479/20826/15382/245841/20462/68092/75956/19826/20630/20383/68816/108121/76936/27756/69192/71702/98053/225027/20641/69241/74320/66810/27366/319322/20227/67710/28000/83410/76479/76938/56194/229279/80744/98985/228410/11834/320632/20638/66877/66642/67996/67337/68879/94315/70767/107701/60365/68183/67225/69207/433702/70052/17149/230596/22608/66101/56031/75062/68598/68592/51796/14105/74326/13204/66899/231329/11991/54723/108014/83701/54188/76522/53379/66373/28035/330361/68011/66618/57905/67678/98758/60321/68988/22185/232989/53607/15388/69920/20637/20646/68981/74737/70233/233908/66491/67439/15568/70616/50783/27967/19656/68219/20021/64340/66070/15481/67958/83486/108062/56258,149
R-MMU-2990846,SUMOylation,134/5049,161/8828,1.0764228455906053e-12,1.2689829324129247e-10,7.251690749241972e-11,22218/55989/20684/208727/56489/108989/19821/13982/15182/19386/20610/59004/69736/17246/103468/18148/20877/19069/15248/68275/52615/22658/21833/19401/12189/170930/445007/11799/12416/30951/12418/17977/67241/18035/116870/19720/319160/100041230/319161/319158/69386/319157/319156/319155/326620/326619/218210/15387/72465/21974/21834/15381/71844/170762/19357/67040/223701/328572/214669/19387/18141/56233/22337/223870/223921/75826/320213/268903/22196/13163/20230/224903/72124/17190/17344/19697/16319/226026/109113/18034/13006/12151/20181/227699/227720/20687/69482/59015/22259/27223/18538/13436/21969/21420/66679/241915/97122/106021/72787/52276/54383/433759/57320/13016/107939/15258/54563/22591/17342/22346/110379/19365/320332/56459/22260/18226/15204/66647/12144/269966/67711/67872/69260/71805/234865/13433/20466/18854/56469/19883/20842/20843/11835/24061,134
R-MMU-3108232,SUMO E3 ligases SUMOylate target proteins,130/5049,156/8828,1.9627284430276037e-12,1.976011350256707e-10,1.1292053551742283e-10,22218/55989/20684/208727/56489/108989/19821/13982/15182/19386/20610/59004/69736/17246/103468/18148/20877/19069/15248/68275/52615/22658/21833/19401/12189/170930/445007/11799/12416/30951/12418/17977/67241/18035/116870/19720/319160/100041230/319161/319158/69386/319157/319156/319155/326620/326619/218210/15387/72465/21974/21834/15381/71844/170762/19357/67040/223701/328572/214669/19387/18141/56233/22337/223921/268903/22196/13163/20230/224903/72124/17190/17344/19697/16319/226026/109113/18034/13006/12151/20181/227699/227720/20687/69482/59015/22259/27223/18538/13436/21969/21420/66679/241915/97122/106021/72787/52276/54383/433759/57320/13016/107939/15258/54563/22591/17342/22346/110379/19365/320332/22260/18226/15204/66647/12144/269966/67711/67872/69260/71805/234865/13433/20466/18854/56469/19883/20842/20843/11835/24061,130
