ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-427413,NoRC negatively regulates rRNA expression,45/352,66/8828,2.723033955936614e-48,2.088567044203383e-45,1.5363644214547634e-45,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/319176/97114/15267/15077/97122/320332/15270,45
R-MMU-73728,RNA Polymerase I Promoter Opening,45/352,67/8828,8.008746568952376e-48,3.071354309193236e-45,2.2593095583991963e-45,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/319176/97114/15267/15077/97122/320332/15270,45
R-MMU-427359,SIRT1 negatively regulates rRNA expression,45/352,68/8828,2.2866702861608504e-47,5.846253698284574e-45,4.3005448188849674e-45,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/319176/97114/15267/15077/97122/320332/15270,45
R-MMU-5250941,Negative epigenetic regulation of rRNA expression,45/352,69/8828,6.348890942954838e-47,1.21739983831159e-44,8.955277751115243e-45,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/319176/97114/15267/15077/97122/320332/15270,45
R-MMU-212300,PRC2 methylates histones and DNA,47/352,78/8828,1.40720931641294e-46,2.15865909137745e-44,1.587924618099654e-44,15081/13435/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/319176/97114/15267/15077/97122/320332/11569/15270,47
R-MMU-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,45/352,70/8828,1.7167652629880451e-46,2.1945982611863844e-44,1.6143617209852494e-44,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/319176/97114/15267/15077/97122/320332/15270,45
R-MMU-2299718,Condensation of Prophase Chromosomes,46/352,79/8828,1.3206281289475268e-44,1.447031107003933e-42,1.0644461310013149e-42,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/319176/97114/15267/15077/97122/67956/320332/15270,46
R-MMU-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,46/352,84/8828,6.824820338566457e-43,6.543296499600591e-41,4.813294344041606e-41,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/319176/97114/15267/15077/97122/208043/320332/15270,46
R-MMU-5625740,RHO GTPases activate PKNs,47/352,89/8828,8.19407261588143e-43,6.98317077375673e-41,5.136868914751398e-41,22627/15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/22631/319176/97114/15267/15077/97122/320332/15270,47
R-MMU-9018519,Estrogen-dependent gene expression,52/352,119/8828,7.247486070508503e-42,5.558821816080022e-40,4.089107930307955e-40,22278/20020/15081/14281/83602/15519/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/17869/11909/319176/97114/15267/15077/97122/320332/15270,52
R-MMU-2559580,Oxidative Stress Induced Senescence,50/352,110/8828,2.556593208953338e-41,1.7826427193338276e-39,1.311324363635396e-39,22187/216850/15081/14281/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/319176/97114/15267/15077/97122/22190/320332/15270/102626,50
R-MMU-2559582,Senescence-Associated Secretory Phenotype (SASP),48/352,100/8828,4.145326643245543e-41,2.649554612807776e-39,1.949030772613694e-39,22187/15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/12575/319176/97114/15267/15077/97122/22190/320332/15270,48
R-MMU-5250913,Positive epigenetic regulation of rRNA expression,46/352,94/8828,6.658614494035347e-40,3.6368009761623915e-38,2.675256053280782e-38,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/319176/97114/15267/15077/97122/11461/320332/15270,46
R-MMU-5250924,B-WICH complex positively regulates rRNA expression,46/352,94/8828,6.658614494035347e-40,3.6368009761623915e-38,2.675256053280782e-38,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/319176/97114/15267/15077/97122/11461/320332/15270,46
R-MMU-201722,Formation of the beta-catenin:TCF transactivating complex,45/352,89/8828,7.112387828218497e-40,3.6368009761623915e-38,2.675256053280782e-38,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/319176/97114/15267/15077/97122/320332/15270,45
R-MMU-171306,Packaging Of Telomere Ends,38/352,60/8828,5.924711000599688e-39,2.8401583359124753e-37,2.0892401949483107e-37,319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/319157/319166/319181/319180/319156/319179/68024/319155/319178/326620/326619/360198/319176/15267/97122/320332/15270,38
R-MMU-73772,RNA Polymerase I Promoter Escape,45/352,93/8828,9.280174713329478e-39,4.186996473602182e-37,3.079983681947121e-37,15081/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/319176/97114/15267/15077/97122/320332/15270,45
R-MMU-2559586,DNA Damage/Telomere Stress Induced Senescence,44/352,88/8828,1.0214039465377238e-38,4.352315705524635e-37,3.201593656983742e-37,319185/319191/319152/319186/319159/319160/319169/319187/56702/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/319157/14957/319166/319181/319180/319156/319179/50709/68024/319155/50708/319178/326620/326619/360198/80838/12575/319176/15267/97122/320332/15270,44
R-MMU-110330,Recognition and association of DNA glycosylase with site containing an affected purine,38/352,61/8828,1.5165393581725803e-38,6.122029935359838e-37,4.503407733964005e-37,319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/319157/319166/319181/319180/319156/319179/68024/319155/319178/326620/326619/360198/319176/15267/97122/320332/15270,38
R-MMU-212165,Epigenetic regulation of gene expression,48/352,112/8828,3.6761874793925817e-38,1.4098178983470551e-36,1.037071836291802e-36,15081/13435/319185/319191/319152/319186/319159/319160/319169/319187/319153/319188/665596/665433/100041230/319161/319184/319158/319167/319183/69386/97908/319182/260423/319157/319151/319166/319181/319180/319156/319179/68024/319155/319148/319178/319150/326620/326619/360198/319176/97114/15267/15077/97122/11461/320332/11569/15270,48
