ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-73887,Death Receptor Signalling,44/1210,124/8828,6.186855790835239e-10,6.316779762442779e-7,5.542120292632409e-7,12633/12370/14103/19165/68652/68585/109934/11491/18035/71704/432940/223435/16443/26382/22324/381112/20662/14102/22030/22029/228355/66552/12125/277360/13605/22035/18033/18201/26409/22190/12366/52440/16801/17136/75547/102098/234094/16150/12367/74256/58994/11797/11796/69632,44
R-MMU-166016,Toll Like Receptor 4 (TLR4) Cascade,35/1210,105/8828,2.0964166966810876e-7,1.0702207236556952e-4,9.389740046713713e-5,17087/12370/12912/17164/103967/68652/67603/67245/18035/14281/22031/17084/26413/20112/26410/18034/66105/18033/26409/16476/20111/22190/15289/107607/54131/16150/19053/319520/234779/11797/11796/13430/235584/102626/110651,35
R-MMU-112409,RAF-independent MAPK1/3 activation,13/1210,21/8828,3.9552577541069157e-7,1.3461060556477203e-4,1.1810260872789422e-4,63953/26396/67603/16195/26413/19252/240672/13537/16194/16193/70686/319520/235584,13
R-MMU-168898,Toll-like Receptor Cascades,40/1210,134/8828,8.032326492662041e-7,1.714181236329076e-4,1.5039622992072207e-4,17087/12370/12912/17164/103967/68652/216238/67603/67245/18035/14281/22031/17084/214639/26413/20112/26410/18034/13040/66105/18033/26409/16476/20111/21897/22190/15289/107607/78287/54131/16150/19053/319520/234779/11797/11796/13430/235584/102626/110651,40
R-MMU-449147,Signaling by Interleukins,65/1210,263/8828,8.760328683459501e-7,1.714181236329076e-4,1.5039622992072207e-4,20849/12912/16331/17164/68652/237313/14360/67603/73914/20852/18413/16878/67245/16189/20851/18453/26443/18035/14281/16198/18708/16195/218624/19229/16197/22631/16185/56438/12703/26413/93871/20112/22324/20662/26410/18034/16184/107746/15162/18706/16194/18033/26409/16476/16818/20111/16193/22190/20907/15289/107607/16162/16170/60504/16150/19053/319520/12367/17463/20586/16154/213208/235584/102626/110651,65
R-MMU-166166,MyD88-independent TLR4 cascade ,30/1210,89/8828,1.1752466850444204e-6,1.714181236329076e-4,1.5039622992072207e-4,17087/12370/12912/17164/68652/67603/18035/14281/22031/26413/20112/26410/18034/66105/18033/26409/16476/20111/22190/15289/107607/54131/16150/19053/319520/11797/11796/235584/102626/110651,30
R-MMU-937061,TRIF(TICAM1)-mediated TLR4 signaling ,30/1210,89/8828,1.1752466850444204e-6,1.714181236329076e-4,1.5039622992072207e-4,17087/12370/12912/17164/68652/67603/18035/14281/22031/26413/20112/26410/18034/66105/18033/26409/16476/20111/22190/15289/107607/54131/16150/19053/319520/11797/11796/235584/102626/110651,30
R-MMU-202403,TCR signaling,31/1210,100/8828,5.813894867423603e-6,7.419983324549374e-4,6.510032279180904e-4,22637/16331/19264/68652/216150/16822/16428/26443/18035/18708/23880/17444/77647/240354/19211/18761/19271/18803/94212/18706/19260/18033/12042/26409/16818/22190/108723/16150/17463/12500/12988,31
R-MMU-168164,Toll Like Receptor 3 (TLR3) Cascade,24/1210,69/8828,7.370612869415e-6,7.73123634944701e-4,6.78311473104738e-4,12912/17164/68652/67603/18035/14281/26413/20112/26410/18034/18033/26409/16476/20111/22190/15289/107607/54131/16150/19053/319520/235584/102626/110651,24
R-MMU-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,26/1210,78/8828,7.572219735011764e-6,7.73123634944701e-4,6.78311473104738e-4,329165/74117/14360/66713/76884/68524/140580/18708/18753/14083/17886/26413/22324/215280/50884/15162/20779/18803/18706/14191/56378/11461/18807/20430/234779/17918,26
